year,origin,destination,trade_value
2015,CUW,PHL,5864785.0
2015,CUW,POL,4052904.0
2015,CUW,PRT,798158.0
2015,CUW,QAT,2807.0
2015,CUW,ROU,109.0
2015,CUW,RUS,201201.0
2015,CUW,SAU,736864.0
2015,CUW,SGP,38588556.0
2015,CUW,SLV,71010681.0
2015,CUW,SRB,20.0
2015,CUW,STP,147.0
2015,CUW,SUR,72363853.0
2015,CUW,SVK,1.0
2015,CUW,SVN,4589.0
2015,CUW,SWE,27268.0
2015,CUW,SYC,27595.0
2015,CUW,TGO,1257313.0
2015,CUW,THA,1563655.0
2015,CUW,TTO,1731675.0
2015,CUW,TUR,4750203.0
2015,CUW,TWN,4795593.0
2015,CUW,TZA,679399.0
2015,CUW,USA,319979969.0
2015,CUW,VCT,513543.0
2015,CUW,ZAF,118652.0
2015,CUW,ZMB,6788.0
2015,CUW,ZWE,96818.0
2015,CXR,ATG,47.0
2015,CXR,AUS,936266.0
2015,CXR,AUT,2673.0
2015,CXR,BIH,19.0
2015,CXR,BMU,440.0
2015,CXR,BOL,269.0
2015,CXR,BRA,6248.0
2015,CXR,BRN,11897.0
2015,CXR,CAN,20910.0
2015,CXR,CRI,164.0
2015,CXR,CZE,32109.0
2015,CXR,DEU,34866.0
2015,CXR,ESP,143.0
2015,CXR,ETH,1106.0
2015,CXR,FIN,127.0
2015,CXR,FRA,43618.0
2015,CXR,GBR,52456.0
2015,CXR,GHA,4032.0
2015,CXR,IDN,6937124.0
2015,CXR,IND,42111.0
2015,CXR,IRL,23832.0
2015,CXR,ITA,2394.0
2015,CXR,KOR,7789.0
2015,CXR,LKA,20847.0
2015,CXR,LUX,13.0
2015,CXR,MMR,471223.0
2015,CXR,MOZ,13449.0
2015,CXR,MYS,19141396.0
2015,CXR,NGA,28310.0
2015,CXR,NLD,2246.0
2015,CXR,NPL,3450.0
2015,CXR,NZL,5508755.0
2015,CXR,PAK,63255.0
2015,CXR,PHL,103880.0
2015,CXR,POL,100211.0
2015,CXR,RUS,1842.0
2015,CXR,RWA,1.0
2015,CXR,SGP,96806.0
2015,CXR,SVK,9757.0
2015,CXR,SWE,236.0
2015,CXR,SWZ,49.0
2015,CXR,THA,1064.0
2015,CXR,TTO,5248.0
2015,CXR,TUR,1946.0
2015,CXR,TWN,2690.0
2015,CXR,TZA,218.0
2015,CXR,USA,1907050.0
2015,CXR,ZAF,1875.0
2015,CYM,AND,138.0
2015,CYM,ARE,3605.0
2015,CYM,ATG,3581.0
2015,CYM,AUS,7925719.0
2015,CYM,AUT,7510.0
2015,CYM,AZE,21660.0
2015,CYM,BEL,52301.0
2015,CYM,BEN,1137.0
2015,CYM,BGD,4288.0
2015,CYM,BHR,253.0
2015,CYM,BHS,207462.0
2015,CYM,BIH,32.0
2015,CYM,BLZ,11250.0
2015,CYM,BMU,13764.0
2015,CYM,BRA,355308.0
2015,CYM,BRB,12123.0
2015,CYM,CAN,463714.0
2015,CYM,CHE,660269.0
2015,CYM,CHL,70334.0
2015,CYM,CHN,999.0
2015,CYM,COD,194991.0
2015,CYM,COG,9356.0
2015,CYM,COL,360.0
2015,CYM,CRI,50483.0
2015,CYM,CYP,235663781.0
2015,CYM,CZE,89002.0
2015,CYM,DEU,103592.0
2015,CYM,DNK,339011.0
2015,CYM,DOM,1098812.0
2015,CYM,ECU,1894979.0
2015,CYM,ESP,4121395.000000001
2015,CYM,FIN,484.0
2015,CYM,FRA,14528271.0
2015,CYM,GBR,24894520.0
2015,CYM,GHA,171765.0
2015,CYM,GRC,18341852.0
2015,CYM,GRD,17803.0
2015,CYM,GTM,22122590.0
2015,CYM,GUY,7717.0
2015,CYM,HRV,44836559.0
2015,CYM,HUN,1290721.0
2015,CYM,IDN,51122.0
2015,CYM,IND,178.0
2015,CYM,IRL,12353.0
2015,CYM,ISR,32000.0
2015,CYM,ITA,34500914.0
2015,CYM,JAM,180459.0
2015,CYM,JPN,26756664.0
2015,CYM,KAZ,1086.0
2015,CYM,KEN,6794.0
2015,CYM,KNA,20094.0
2015,CYM,KOR,74739.0
2015,CYM,LCA,177541.0
2015,CYM,LKA,2454.0
2015,CYM,LUX,3914.0
2015,CYM,MKD,92999.0
2015,CYM,MLT,91773977.0
2015,CYM,MNE,32704.0
2015,CYM,MOZ,12318.0
2015,CYM,MYS,16748.0
2015,CYM,NAM,25.0
2015,CYM,NGA,1023.0
2015,CYM,NIC,818.0
2015,CYM,NLD,1140542.0
2015,CYM,NZL,114694.0
2015,CYM,PAK,62036.0
2015,CYM,PER,1397597.0
2015,CYM,PHL,1514013.0
2015,CYM,PLW,286.0
2015,CYM,POL,46274137.0
2015,CYM,PRT,2410.0
2015,CYM,RUS,171316.0
2015,CYM,SAU,28442.0
2015,CYM,SDN,34143.0
2015,CYM,SGP,381618.0
2015,CYM,SLV,2508.0
2015,CYM,SUR,27710.0
2015,CYM,SVK,68.0
2015,CYM,SVN,157.0
2015,CYM,SWE,592.0
2015,CYM,SYC,4273646.0
2015,CYM,THA,92938.0
2015,CYM,TTO,14760883.0
2015,CYM,TUR,2099.0
2015,CYM,TWN,26905.0
2015,CYM,TZA,128216.0
2015,CYM,UGA,2581.0
2015,CYM,UKR,18.0
2015,CYM,USA,84997757.0
2015,CYM,VCT,1795.0
2015,CYM,ZAF,185413.0
2015,CYP,ABW,69879.0
2015,CYP,AFG,39507.0
2015,CYP,AGO,4284472.0
2015,CYP,ALB,1369595.0
2015,CYP,AND,5390.0
2015,CYP,ARE,58918881.0
2015,CYP,ARG,198344.0
2015,CYP,ARM,961910.0
2015,CYP,ATG,8961861.0
2015,CYP,AUS,19227312.0
2015,CYP,AUT,31105011.0
2015,CYP,AZE,1272839.0
2015,CYP,BDI,408720.0
2015,CYP,BEL,90207184.0
2015,CYP,BEN,216354.0
2015,CYP,BFA,116795.0
2015,CYP,BGD,4768299.0
2015,CYP,BGR,46771499.0
2015,CYP,BHR,5830084.0
2015,CYP,BHS,4323984.0
2015,CYP,BIH,1971232.0
2015,CYP,BLR,1209745.0
2015,CYP,BLZ,3555753.0
2015,CYP,BMU,22057.0
2015,CYP,BOL,72847.0
2015,CYP,BRA,1167649.0
2015,CYP,BRB,419270.0
2015,CYP,BRN,148544.0
2015,CYP,BWA,1901467.0
2015,CYP,CAF,212486.0
2015,CYP,CAN,3880436.0
2015,CYP,CHE,40698404.0
2015,CYP,CHL,783092.0
2015,CYP,CHN,83026641.0
2015,CYP,CIV,447434.0
2015,CYP,CMR,1502515.0
2015,CYP,COD,929838.0
2015,CYP,COG,199965.0
2015,CYP,COL,184335.0
2015,CYP,COM,49902.0
2015,CYP,CPV,167555.0
2015,CYP,CRI,151989.0
2015,CYP,CUW,368284.0
2015,CYP,CYM,185120500.0
2015,CYP,CZE,41389708.0
2015,CYP,DEU,158562563.0
2015,CYP,DJI,82311.0
2015,CYP,DMA,40872.0
2015,CYP,DNK,78404640.0
2015,CYP,DOM,119021.0
2015,CYP,DZA,29210490.0
2015,CYP,ECU,501057.0
2015,CYP,EGY,118508066.0
2015,CYP,ERI,973913.0
2015,CYP,ESP,27743814.0
2015,CYP,EST,18747490.0
2015,CYP,ETH,8260775.0
2015,CYP,FIN,8582526.0
2015,CYP,FJI,61095.0
2015,CYP,FLK,648.0
2015,CYP,FRA,54089420.0
2015,CYP,FSM,720.0
2015,CYP,GAB,37616.0
2015,CYP,GBR,207205771.0
2015,CYP,GEO,3382658.0
2015,CYP,GHA,1419268.0
2015,CYP,GIB,4478887.0
2015,CYP,GIN,281393.0
2015,CYP,GMB,491942.0
2015,CYP,GNB,130.0
2015,CYP,GNQ,11342.0
2015,CYP,GRC,330957375.0
2015,CYP,GRD,27119.0
2015,CYP,GRL,115432.0
2015,CYP,GTM,70755.0
2015,CYP,GUY,11792.0
2015,CYP,HKG,33962449.0
2015,CYP,HND,1318942.0
2015,CYP,HRV,9645654.0
2015,CYP,HTI,58152.0
2015,CYP,HUN,26651891.0
2015,CYP,IDN,39712756.0
2015,CYP,IND,58515918.0
2015,CYP,IRL,185054985.0
2015,CYP,IRN,26153903.0
2015,CYP,IRQ,7168429.0
2015,CYP,ISL,371155.0
2015,CYP,ISR,314896781.0
2015,CYP,ITA,80926584.0
2015,CYP,JAM,129610.0
2015,CYP,JOR,20110773.0
2015,CYP,JPN,1953576.0
2015,CYP,KAZ,2561212.0
2015,CYP,KEN,2668517.0
2015,CYP,KGZ,177598.0
2015,CYP,KHM,1444114.0
2015,CYP,KNA,18005393.0
2015,CYP,KOR,80691898.0
2015,CYP,KWT,18560587.0
2015,CYP,LBN,62777904.0
2015,CYP,LBR,106472875.0
2015,CYP,LBY,3830797.0
2015,CYP,LCA,22986.0
2015,CYP,LKA,3857496.0
2015,CYP,LSO,111266.0
2015,CYP,LTU,132915531.0
2015,CYP,LUX,3774441.0
2015,CYP,LVA,23667025.0
2015,CYP,MAC,246794.0
2015,CYP,MAR,4248823.0
2015,CYP,MDA,701787.0
2015,CYP,MDG,224143.0
2015,CYP,MDV,2560059.0
2015,CYP,MEX,6026496.0
2015,CYP,MHL,221983219.0
2015,CYP,MKD,2034815.0
2015,CYP,MLI,69296.0
2015,CYP,MLT,143105799.0
2015,CYP,MMR,1132375.0
2015,CYP,MNE,2417796.0
2015,CYP,MNG,1186547.0
2015,CYP,MOZ,1775469.0
2015,CYP,MRT,441262.0
2015,CYP,MUS,1596005.0
2015,CYP,MWI,756367.0
2015,CYP,MYS,226277038.0
2015,CYP,NAM,268014.0
2015,CYP,NCL,255900.0
2015,CYP,NER,728581.0
2015,CYP,NGA,65136486.0
2015,CYP,NIC,14677.0
2015,CYP,NLD,155809720.0
2015,CYP,NOR,52505382.0
2015,CYP,NPL,111030.0
2015,CYP,NZL,1814738.0
2015,CYP,OMN,35584088.0
2015,CYP,PAK,5920922.0
2015,CYP,PAN,2547295.0
2015,CYP,PER,108714.0
2015,CYP,PHL,3498687.0
2015,CYP,PNG,96986.0
2015,CYP,POL,250229922.0
2015,CYP,PRK,1140690.0
2015,CYP,PRT,7379943.0
2015,CYP,PRY,434875.0
2015,CYP,PSE,800192.0
2015,CYP,PYF,109479.0
2015,CYP,QAT,10593950.0
2015,CYP,ROU,55391112.0
2015,CYP,RUS,49109329.0
2015,CYP,RWA,95244.0
2015,CYP,SAU,89162621.0
2015,CYP,SDN,23970477.0
2015,CYP,SEN,568836.0
2015,CYP,SGP,273034258.0
2015,CYP,SLB,122880.0
2015,CYP,SLE,85569.0
2015,CYP,SLV,11198.0
2015,CYP,SOM,1698814.0
2015,CYP,SRB,6116498.0
2015,CYP,SSD,654656.0
2015,CYP,SVK,57639336.0
2015,CYP,SVN,27682025.0
2015,CYP,SWE,31319743.0
2015,CYP,SWZ,57756.0
2015,CYP,SXM,119230.0
2015,CYP,SYC,1114788.0
2015,CYP,SYR,1741121.0
2015,CYP,TCD,179977.0
2015,CYP,TGO,3436694.0
2015,CYP,THA,13132350.0
2015,CYP,TKM,108361.0
2015,CYP,TLS,22681.0
2015,CYP,TON,11235.0
2015,CYP,TTO,1071265.0
2015,CYP,TUN,8453908.0
2015,CYP,TUR,92436058.0
2015,CYP,TWN,18152565.0
2015,CYP,TZA,3341782.0
2015,CYP,UGA,1509694.0
2015,CYP,UKR,14920670.0
2015,CYP,URY,239827.0
2015,CYP,USA,49933704.0
2015,CYP,UZB,39522.0
2015,CYP,VCT,19124.0
2015,CYP,VEN,4509698.0
2015,CYP,VGB,39159207.0
2015,CYP,VNM,28572821.0
2015,CYP,VUT,73411.0
2015,CYP,YEM,3162951.0
2015,CYP,ZAF,5346672.0
2015,CYP,ZMB,436274.0
2015,CYP,ZWE,6339219.0
2015,CZE,ABW,242426.0
2015,CZE,AFG,6300698.0
2015,CZE,AGO,72550584.0
2015,CZE,AIA,549834.0
2015,CZE,ALB,32971689.0
2015,CZE,AND,1898335.0
2015,CZE,ARE,791427495.0
2015,CZE,ARG,141642602.0
2015,CZE,ARM,24992447.0
2015,CZE,ATG,124099.0
2015,CZE,AUS,548397339.0
2015,CZE,AUT,6469777500.0
2015,CZE,AZE,120308306.0
2015,CZE,BDI,124810.0
2015,CZE,BEL,3650462285.0
2015,CZE,BEN,8284041.999999999
2015,CZE,BFA,6331640.0
2015,CZE,BGD,50381746.0
2015,CZE,BGR,830083863.0
2015,CZE,BHR,36617566.0
2015,CZE,BHS,616207.0
2015,CZE,BIH,134522587.0
2015,CZE,BLR,268490496.0
2015,CZE,BLZ,2885888.0
2015,CZE,BMU,171742.0
2015,CZE,BOL,14889849.0
2015,CZE,BRA,335479893.0
2015,CZE,BRB,453488.0
2015,CZE,BRN,1696485.0
2015,CZE,BTN,32081.000000000004
2015,CZE,BWA,833096.0
2015,CZE,CAF,904743.0
2015,CZE,CAN,332460745.0
2015,CZE,CHE,2482584096.0
2015,CZE,CHL,89259830.0
2015,CZE,CHN,1904880813.0
2015,CZE,CIV,26105963.0
2015,CZE,CMR,10018362.0
2015,CZE,COD,8011026.0
2015,CZE,COG,5832710.0
2015,CZE,COL,72044587.0
2015,CZE,COM,8822.0
2015,CZE,CPV,868293.0
2015,CZE,CRI,10862200.0
2015,CZE,CUB,28025598.0
2015,CZE,CUW,366618.0
2015,CZE,CYM,240400.0
2015,CZE,CYP,76788604.0
2015,CZE,DEU,48811312250.0
2015,CZE,DJI,744414.0
2015,CZE,DMA,209295.0
2015,CZE,DNK,1535864912.0
2015,CZE,DOM,18009886.0
2015,CZE,DZA,280431766.0
2015,CZE,ECU,23026135.0
2015,CZE,EGY,389938451.0
2015,CZE,ESP,4082719262.0
2015,CZE,EST,249220953.0
2015,CZE,ETH,21515422.0
2015,CZE,FIN,859241614.0
2015,CZE,FJI,194764.0
2015,CZE,FRA,8023576742.0
2015,CZE,GAB,11908349.0
2015,CZE,GBR,8292928367.0
2015,CZE,GEO,60840738.0
2015,CZE,GHA,17283141.0
2015,CZE,GIB,344538.0
2015,CZE,GIN,1953087.0
2015,CZE,GMB,223150.0
2015,CZE,GNB,88449.0
2015,CZE,GNQ,1529103.0
2015,CZE,GRC,333760414.0
2015,CZE,GRD,32504.0
2015,CZE,GRL,1362371.0
2015,CZE,GTM,7495972.0
2015,CZE,GUM,8257.0
2015,CZE,GUY,129197.0
2015,CZE,HKG,315970671.0
2015,CZE,HND,11426742.0
2015,CZE,HRV,501103691.0
2015,CZE,HTI,55466.0
2015,CZE,HUN,4658975281.0
2015,CZE,IDN,150761382.0
2015,CZE,IND,621362066.0
2015,CZE,IRL,632565641.0
2015,CZE,IRN,43089478.0
2015,CZE,IRQ,128360665.0
2015,CZE,ISL,55310443.0
2015,CZE,ISR,698511830.0
2015,CZE,ITA,6214754188.0
2015,CZE,JAM,808198.0
2015,CZE,JOR,42340547.0
2015,CZE,JPN,977518938.0
2015,CZE,KAZ,236677547.0
2015,CZE,KEN,24087998.0
2015,CZE,KGZ,9154429.0
2015,CZE,KHM,1596393.0
2015,CZE,KIR,13942.0
2015,CZE,KNA,761.0
2015,CZE,KOR,534542207.00000006
2015,CZE,KWT,83980491.0
2015,CZE,LAO,3207290.0
2015,CZE,LBN,62007496.0
2015,CZE,LBR,2961144.0
2015,CZE,LBY,3526159.0
2015,CZE,LCA,110973.0
2015,CZE,LKA,17770086.0
2015,CZE,LSO,44872.0
2015,CZE,LTU,495141689.0
2015,CZE,LUX,200958512.0
2015,CZE,LVA,271634732.0
2015,CZE,MAC,7013177.0
2015,CZE,MAR,277169814.0
2015,CZE,MDA,57802181.0
2015,CZE,MDG,7743841.0
2015,CZE,MDV,6091333.0
2015,CZE,MEX,723060355.0
2015,CZE,MHL,1567883.0
2015,CZE,MKD,109590925.0
2015,CZE,MLI,27951493.0
2015,CZE,MLT,35448694.0
2015,CZE,MMR,3134338.0
2015,CZE,MNE,48251641.0
2015,CZE,MNG,13177479.0
2015,CZE,MNP,208.0
2015,CZE,MOZ,1438162.0
2015,CZE,MRT,1794609.0
2015,CZE,MUS,9757693.0
2015,CZE,MWI,792241.0
2015,CZE,MYS,214734860.0
2015,CZE,NAM,4873795.0
2015,CZE,NCL,5970887.0
2015,CZE,NER,1978652.0
2015,CZE,NGA,76014569.0
2015,CZE,NIC,3054710.0
2015,CZE,NLD,4602331242.0
2015,CZE,NOR,711732580.0
2015,CZE,NPL,11808124.0
2015,CZE,NZL,87507374.0
2015,CZE,OMN,82687579.0
2015,CZE,PAK,58992794.0
2015,CZE,PAN,5239161.0
2015,CZE,PER,54031867.0
2015,CZE,PHL,104618445.0
2015,CZE,PLW,4322.0
2015,CZE,PNG,887433.0
2015,CZE,POL,9078449063.0
2015,CZE,PRK,7526.0
2015,CZE,PRT,529629763.00000006
2015,CZE,PRY,6335729.0
2015,CZE,PSE,14030659.0
2015,CZE,PYF,2579181.0
2015,CZE,QAT,128023233.0
2015,CZE,ROU,2008223625.0
2015,CZE,RUS,3165606574.0
2015,CZE,RWA,2096994.0
2015,CZE,SAU,652028735.0
2015,CZE,SDN,14361612.0
2015,CZE,SEN,25680262.0
2015,CZE,SGP,273701810.0
2015,CZE,SLB,2372.0
2015,CZE,SLE,283716.0
2015,CZE,SLV,51249439.0
2015,CZE,SMR,1454644.0
2015,CZE,SOM,65077.0
2015,CZE,SRB,479754336.0
2015,CZE,SSD,347023.0
2015,CZE,STP,305.0
2015,CZE,SUR,632478.0
2015,CZE,SVK,13604278750.0
2015,CZE,SVN,731553039.0
2015,CZE,SWE,2393140600.0
2015,CZE,SWZ,597468.0
2015,CZE,SXM,186772.0
2015,CZE,SYC,2383064.0
2015,CZE,SYR,5677077.0
2015,CZE,TCD,2425410.0
2015,CZE,TGO,5495253.0
2015,CZE,THA,175329215.0
2015,CZE,TJK,6134482.0
2015,CZE,TKM,21023727.0
2015,CZE,TTO,1627008.0
2015,CZE,TUN,97852204.0
2015,CZE,TUR,2007206258.0
2015,CZE,TWN,214555585.0
2015,CZE,TZA,15402836.0
2015,CZE,UGA,11387497.0
2015,CZE,UKR,629683348.0
2015,CZE,URY,22356430.0
2015,CZE,USA,3772315250.0
2015,CZE,UZB,61386711.0
2015,CZE,VCT,271244.0
2015,CZE,VEN,6840578.0
2015,CZE,VGB,3881140.0
2015,CZE,VNM,96861930.0
2015,CZE,VUT,149337.0
2015,CZE,WSM,39239.0
2015,CZE,YEM,592510.0
2015,CZE,ZAF,483776445.0
2015,CZE,ZMB,5740050.0
2015,CZE,ZWE,1094052.0
2015,DEU,ABW,10527454.0
2015,DEU,AFG,89162225.0
2015,DEU,AGO,356445044.0
2015,DEU,AIA,4067270.0
2015,DEU,ALB,267506182.0
2015,DEU,AND,39536791.0
2015,DEU,ARE,15664230688.0
2015,DEU,ARG,3028852180.0
2015,DEU,ARM,176250754.0
2015,DEU,ASM,78442.0
2015,DEU,ATG,15743861.0
2015,DEU,AUS,9139666676.0
2015,DEU,AUT,59917126500.0
2015,DEU,AZE,840338597.0
2015,DEU,BDI,10434823.0
2015,DEU,BEL,43382220750.0
2015,DEU,BEN,78003815.0
2015,DEU,BES,1661048.0
2015,DEU,BFA,64200718.0
2015,DEU,BGD,749522574.0
2015,DEU,BGR,3608151344.0
2015,DEU,BHR,542738081.0
2015,DEU,BHS,497146074.0
2015,DEU,BIH,954441768.0
2015,DEU,BLR,1373115715.0
2015,DEU,BLZ,17653447.0
2015,DEU,BMU,448599564.0
2015,DEU,BOL,187982316.0
2015,DEU,BRA,10914089883.0
2015,DEU,BRB,24038772.0
2015,DEU,BRN,194330370.0
2015,DEU,BTN,60208437.0
2015,DEU,BWA,96330400.0
2015,DEU,CAF,11788334.0
2015,DEU,CAN,11256925047.0
2015,DEU,CHE,53632884500.0
2015,DEU,CHL,2683238432.0
2015,DEU,CHN,77783296250.0
2015,DEU,CIV,221314043.0
2015,DEU,CMR,193538797.0
2015,DEU,COD,202042230.0
2015,DEU,COG,253810548.0
2015,DEU,COK,108154.0
2015,DEU,COL,2012812654.0
2015,DEU,COM,1588376.0
2015,DEU,CPV,9735407.0
2015,DEU,CRI,263600134.00000003
2015,DEU,CUB,273913094.0
2015,DEU,CUW,25546322.0
2015,DEU,CXR,7319.0
2015,DEU,CYM,14149191.0
2015,DEU,CYP,544526919.0
2015,DEU,CZE,38957165500.0
2015,DEU,DJI,20345157.0
2015,DEU,DMA,1169953.0
2015,DEU,DNK,17464547563.0
2015,DEU,DOM,264083344.0
2015,DEU,DZA,2907951125.0
2015,DEU,ECU,491373397.0
2015,DEU,EGY,3825755992.0
2015,DEU,ERI,15319194.0
2015,DEU,ESP,41403785938.0
2015,DEU,EST,1634470639.0
2015,DEU,ETH,325166711.0
2015,DEU,FIN,9450122484.0
2015,DEU,FJI,12275272.0
2015,DEU,FLK,397219.0
2015,DEU,FRA,108832280750.0
2015,DEU,FSM,79769.0
2015,DEU,GAB,59270662.0
2015,DEU,GBR,94603773375.0
2015,DEU,GEO,426621819.0
2015,DEU,GHA,320138164.0
2015,DEU,GIB,22034309.0
2015,DEU,GIN,103504789.0
2015,DEU,GMB,16263463.0
2015,DEU,GNB,2802293.0
2015,DEU,GNQ,26449757.0
2015,DEU,GRC,4835095586.0
2015,DEU,GRD,2936230.0
2015,DEU,GRL,23703644.0
2015,DEU,GTM,290859111.0
2015,DEU,GUM,4070700.0
2015,DEU,GUY,11699774.0
2015,DEU,HKG,6146847828.0
2015,DEU,HND,163251178.0
2015,DEU,HRV,2860711520.0
2015,DEU,HTI,33982434.0
2015,DEU,HUN,23243668313.0
2015,DEU,IDN,3113595855.0
2015,DEU,IND,10744270016.0
2015,DEU,IOT,2218.0
2015,DEU,IRL,6239060820.0
2015,DEU,IRN,2374152344.0
2015,DEU,IRQ,1030316570.0
2015,DEU,ISL,462719238.0
2015,DEU,ISR,4028444094.0
2015,DEU,ITA,63237992000.0
2015,DEU,JAM,71852938.0
2015,DEU,JOR,919692740.0
2015,DEU,JPN,18584336484.0
2015,DEU,KAZ,1409479066.0
2015,DEU,KEN,438968176.0
2015,DEU,KGZ,66466810.0
2015,DEU,KHM,143250182.0
2015,DEU,KIR,886346.0
2015,DEU,KNA,6883800.0
2015,DEU,KOR,19282315453.0
2015,DEU,KWT,1478683942.0
2015,DEU,LAO,47639807.0
2015,DEU,LBN,949388715.0
2015,DEU,LBR,335754811.0
2015,DEU,LBY,363078047.0
2015,DEU,LCA,4324250.0
2015,DEU,LKA,297266938.0
2015,DEU,LSO,6348757.0
2015,DEU,LTU,2912327289.0
2015,DEU,LUX,5245130688.0
2015,DEU,LVA,1667304102.0
2015,DEU,MAC,301205946.0
2015,DEU,MAR,2201072125.0
2015,DEU,MDA,329799915.0
2015,DEU,MDG,53823840.0
2015,DEU,MDV,36801616.0
2015,DEU,MEX,12005178289.0
2015,DEU,MHL,647865250.0
2015,DEU,MKD,953000093.0
2015,DEU,MLI,130522479.0
2015,DEU,MLT,659206872.0
2015,DEU,MMR,180345916.0
2015,DEU,MNE,113968859.0
2015,DEU,MNG,115857090.0
2015,DEU,MNP,301966.0
2015,DEU,MOZ,164152416.0
2015,DEU,MRT,116265146.0
2015,DEU,MSR,44451.0
2015,DEU,MUS,104880401.0
2015,DEU,MWI,33890804.0
2015,DEU,MYS,5238259184.0
2015,DEU,NAM,133843809.0
2015,DEU,NCL,63232418.0
2015,DEU,NER,46094754.0
2015,DEU,NFK,112806.0
2015,DEU,NGA,1225942313.0
2015,DEU,NIC,84675278.0
2015,DEU,NLD,72059783500.0
2015,DEU,NOR,8812614359.0
2015,DEU,NPL,166330214.0
2015,DEU,NRU,43106.0
2015,DEU,NZL,1259816787.0
2015,DEU,OMN,1087571688.0
2015,DEU,PAK,1182451063.0
2015,DEU,PAN,452275132.0
2015,DEU,PCN,30679.0
2015,DEU,PER,963293539.0
2015,DEU,PHL,2395048322.0
2015,DEU,PLW,538499.0
2015,DEU,PNG,20727503.0
2015,DEU,POL,53935288250.0
2015,DEU,PRK,7577402.0
2015,DEU,PRT,8148502281.0
2015,DEU,PRY,193063505.0
2015,DEU,PSE,93271351.0
2015,DEU,PYF,40909028.0
2015,DEU,QAT,2353680304.0
2015,DEU,ROU,12986192813.0
2015,DEU,RUS,22899838063.0
2015,DEU,RWA,47262266.0
2015,DEU,SAU,11016245094.0
2015,DEU,SDN,238444078.0
2015,DEU,SEN,137347553.0
2015,DEU,SGP,7084518070.0
2015,DEU,SHN,19140.0
2015,DEU,SLB,1617747.0
2015,DEU,SLE,28971969.0
2015,DEU,SLV,234221270.0
2015,DEU,SMR,46387060.0
2015,DEU,SOM,15630293.0
2015,DEU,SPM,296484.0
2015,DEU,SRB,2325370738.0
2015,DEU,SSD,10084643.0
2015,DEU,STP,809076.0
2015,DEU,SUR,31485171.0
2015,DEU,SVK,12777560250.0
2015,DEU,SVN,4780050938.0
2015,DEU,SWE,24292844875.0
2015,DEU,SWZ,12758715.0
2015,DEU,SXM,9434002.0
2015,DEU,SYC,18570043.0
2015,DEU,SYR,65767019.0
2015,DEU,TCA,1141583.0
2015,DEU,TCD,19453360.0
2015,DEU,TGO,82086350.0
2015,DEU,THA,4575262945.0
2015,DEU,TJK,47533663.0
2015,DEU,TKL,62792.0
2015,DEU,TKM,330255378.0
2015,DEU,TLS,819703.0
2015,DEU,TON,777966.0
2015,DEU,TTO,154645505.0
2015,DEU,TUN,1502916779.0
2015,DEU,TUR,24404644813.0
2015,DEU,TUV,91736.0
2015,DEU,TWN,8011097527.0
2015,DEU,TZA,145432354.0
2015,DEU,UGA,109993177.0
2015,DEU,UKR,4187941000.0
2015,DEU,URY,496021570.0
2015,DEU,USA,123734671500.0
2015,DEU,UZB,429010334.0
2015,DEU,VCT,4187449.0
2015,DEU,VEN,557167403.0
2015,DEU,VGB,596031102.0
2015,DEU,VNM,2675036348.0
2015,DEU,VUT,821593.0
2015,DEU,WLF,141373.0
2015,DEU,WSM,1600725.0
2015,DEU,YEM,279960773.0
2015,DEU,ZAF,10405916672.0
2015,DEU,ZMB,78941252.0
2015,DEU,ZWE,55954178.0
2015,DJI,AGO,136444.0
2015,DJI,ARE,25924436.0
2015,DJI,ARG,22042.0
2015,DJI,AUS,830914.0
2015,DJI,AUT,41562.0
2015,DJI,BDI,12854.0
2015,DJI,BEL,41645.0
2015,DJI,BEN,2714.0
2015,DJI,BFA,4520.0
2015,DJI,BGD,3.0
2015,DJI,BGR,4470.0
2015,DJI,BHR,206837.0
2015,DJI,BOL,5050.0
2015,DJI,BRA,9794.0
2015,DJI,BWA,1501.0
2015,DJI,CAN,9068.0
2015,DJI,CHE,2194.0
2015,DJI,CHN,825741.0
2015,DJI,CIV,1998.0
2015,DJI,COD,77612.0
2015,DJI,COG,1104.0
2015,DJI,CYP,198371.0
2015,DJI,CZE,31014.0
2015,DJI,DEU,7722.0
2015,DJI,DNK,114783.0
2015,DJI,DOM,33.0
2015,DJI,DZA,7729.0
2015,DJI,EGY,6399024.0
2015,DJI,ESP,4378288.0
2015,DJI,ETH,289965.0
2015,DJI,FIN,2601643.0
2015,DJI,FRA,241002.0
2015,DJI,GBR,324882.0
2015,DJI,GHA,31272.0
2015,DJI,GRC,183546.0
2015,DJI,GTM,440357.0
2015,DJI,HKG,763386.0
2015,DJI,IND,1567542.0
2015,DJI,IRL,151926.0
2015,DJI,IRN,22066.0
2015,DJI,ISR,764992.0
2015,DJI,ITA,1431178.0
2015,DJI,JOR,27081.0
2015,DJI,KAZ,1731.0
2015,DJI,KEN,154928.0
2015,DJI,KOR,83642.0
2015,DJI,KWT,755791.0
2015,DJI,LBN,61845.0
2015,DJI,LKA,89649.0
2015,DJI,LUX,1131.0
2015,DJI,MAR,130.0
2015,DJI,MDG,2127.0
2015,DJI,MLT,75.0
2015,DJI,MMR,11600.0
2015,DJI,MRT,15278.0
2015,DJI,MUS,4654.0
2015,DJI,NER,1135.0
2015,DJI,NLD,1083537.0
2015,DJI,NOR,137.0
