year,origin,destination,route_count
2014,ITA,MEX,1
2014,ITA,MKD,3
2014,ITA,MLT,16
2014,ITA,MNE,2
2014,ITA,MUS,1
2014,ITA,NGA,1
2014,ITA,NLD,41
2014,ITA,NOR,14
2014,ITA,OMN,1
2014,ITA,PAK,1
2014,ITA,POL,29
2014,ITA,PRT,20
2014,ITA,QAT,4
2014,ITA,ROU,34
2014,ITA,RUS,34
2014,ITA,SAU,8
2014,ITA,SEN,1
2014,ITA,SGP,2
2014,ITA,SRB,6
2014,ITA,SVK,4
2014,ITA,SWE,19
2014,ITA,THA,2
2014,ITA,TUN,8
2014,ITA,UKR,10
2014,ITA,USA,53
2014,ITA,UZB,2
2014,ITA,VEN,1
2014,JAM,ATG,1
2014,JAM,BHS,1
2014,JAM,BRB,1
2014,JAM,CAN,12
2014,JAM,CYM,2
2014,JAM,DEU,1
2014,JAM,DOM,1
2014,JAM,GBR,3
2014,JAM,GUY,1
2014,JAM,NLD,1
2014,JAM,PAN,3
2014,JAM,TCA,1
2014,JAM,TTO,1
2014,JAM,USA,41
2014,JEY,CHE,2
2014,JEY,DEU,4
2014,JEY,FRA,1
2014,JEY,GBR,25
2014,JEY,GGY,3
2014,JEY,IRL,2
2014,JEY,NLD,1
2014,JOR,ARE,9
2014,JOR,AUT,3
2014,JOR,BHR,2
2014,JOR,CAN,3
2014,JOR,CHE,2
2014,JOR,CYP,1
2014,JOR,DEU,7
2014,JOR,DZA,2
2014,JOR,EGY,5
2014,JOR,ESP,4
2014,JOR,FRA,2
2014,JOR,GBR,2
2014,JOR,GRC,1
2014,JOR,IND,2
2014,JOR,IRQ,8
2014,JOR,ISR,2
2014,JOR,ITA,3
2014,JOR,KWT,3
2014,JOR,LBN,3
2014,JOR,LBY,6
2014,JOR,NGA,1
2014,JOR,NLD,1
2014,JOR,OMN,2
2014,JOR,QAT,2
2014,JOR,ROU,2
2014,JOR,RUS,2
2014,JOR,SAU,11
2014,JOR,SDN,1
2014,JOR,THA,2
2014,JOR,TUN,1
2014,JOR,UKR,1
2014,JOR,USA,6
2014,JOR,YEM,5
2014,JPN,ARE,8
2014,JPN,AUS,15
2014,JPN,AUT,2
2014,JPN,CAN,10
2014,JPN,CHE,2
2014,JPN,CHN,140
2014,JPN,DEU,11
2014,JPN,DNK,1
2014,JPN,FIN,6
2014,JPN,FRA,7
2014,JPN,GBR,8
2014,JPN,GUM,19
2014,JPN,HKG,27
2014,JPN,IDN,13
2014,JPN,IND,5
2014,JPN,ITA,4
2014,JPN,KOR,104
2014,JPN,LKA,1
2014,JPN,MAC,6
2014,JPN,MEX,1
2014,JPN,MMR,1
2014,JPN,MNG,1
2014,JPN,MNP,3
2014,JPN,MYS,10
2014,JPN,NCL,2
2014,JPN,NLD,3
2014,JPN,NZL,3
2014,JPN,PHL,15
2014,JPN,PLW,2
2014,JPN,PNG,1
2014,JPN,PYF,2
2014,JPN,QAT,6
2014,JPN,RUS,9
2014,JPN,SGP,18
2014,JPN,THA,22
2014,JPN,TWN,67
2014,JPN,USA,78
2014,JPN,UZB,1
2014,JPN,VNM,20
2014,KAZ,ARE,7
2014,KAZ,ARM,1
2014,KAZ,AUT,2
2014,KAZ,AZE,4
2014,KAZ,BLR,1
2014,KAZ,CHN,7
2014,KAZ,CZE,1
2014,KAZ,DEU,4
2014,KAZ,GBR,3
2014,KAZ,GEO,2
2014,KAZ,HKG,1
2014,KAZ,IND,1
2014,KAZ,IRN,1
2014,KAZ,KGZ,3
2014,KAZ,KOR,2
2014,KAZ,MYS,1
2014,KAZ,NLD,2
2014,KAZ,RUS,38
2014,KAZ,THA,1
2014,KAZ,TJK,3
2014,KAZ,UKR,4
2014,KAZ,UZB,4
2014,KAZ,VNM,1
2014,KEN,AGO,1
2014,KEN,ARE,9
2014,KEN,BDI,2
2014,KEN,BEL,4
2014,KEN,BWA,1
2014,KEN,CHE,3
2014,KEN,CHN,2
2014,KEN,CIV,1
2014,KEN,CMR,2
2014,KEN,COM,1
2014,KEN,DEU,1
2014,KEN,DJI,2
2014,KEN,EGY,1
2014,KEN,ERI,1
2014,KEN,ETH,6
2014,KEN,FRA,2
2014,KEN,GBR,3
2014,KEN,GHA,1
2014,KEN,IND,3
2014,KEN,KOR,2
2014,KEN,MDG,1
2014,KEN,MLI,1
2014,KEN,MOZ,4
2014,KEN,MUS,2
2014,KEN,MWI,4
2014,KEN,MYT,3
2014,KEN,NGA,1
2014,KEN,NLD,3
2014,KEN,QAT,1
2014,KEN,RWA,5
2014,KEN,SAU,2
2014,KEN,SDN,1
2014,KEN,SOM,7
2014,KEN,SSD,2
2014,KEN,SYC,1
2014,KEN,THA,3
2014,KEN,TZA,17
2014,KEN,UGA,3
2014,KEN,YEM,1
2014,KEN,ZAF,2
2014,KEN,ZMB,9
2014,KEN,ZWE,3
2014,KGZ,ARE,1
2014,KGZ,CHN,5
2014,KGZ,KAZ,3
2014,KGZ,MNG,1
2014,KGZ,RUS,51
2014,KGZ,TJK,2
2014,KGZ,UZB,2
2014,KHM,CHN,10
2014,KHM,HKG,2
2014,KHM,KOR,8
2014,KHM,LAO,5
2014,KHM,MMR,1
2014,KHM,MYS,4
2014,KHM,PHL,1
2014,KHM,SGP,9
2014,KHM,THA,8
2014,KHM,TWN,3
2014,KHM,VNM,14
2014,KIR,FJI,3
2014,KIR,MHL,1
2014,KIR,NRU,1
2014,KIR,USA,2
2014,KNA,ATG,4
2014,KNA,BHS,1
2014,KNA,PRI,4
2014,KNA,USA,2
2014,KNA,VGB,1
2014,KOR,ARE,5
2014,KOR,AUS,5
2014,KOR,AUT,1
2014,KOR,CAN,4
2014,KOR,CHN,151
2014,KOR,CZE,2
2014,KOR,DEU,4
2014,KOR,ESP,1
2014,KOR,FIN,1
2014,KOR,FJI,1
2014,KOR,FRA,3
2014,KOR,GBR,3
2014,KOR,GUM,4
2014,KOR,HKG,16
2014,KOR,IDN,6
2014,KOR,IND,3
2014,KOR,ISR,1
2014,KOR,ITA,2
2014,KOR,JPN,105
2014,KOR,KAZ,2
2014,KOR,KEN,2
2014,KOR,KHM,8
2014,KOR,LAO,2
2014,KOR,LKA,1
2014,KOR,MAC,6
2014,KOR,MMR,3
2014,KOR,MNG,2
2014,KOR,MNP,2
2014,KOR,MYS,8
2014,KOR,NLD,2
2014,KOR,NPL,1
2014,KOR,NZL,1
2014,KOR,PHL,26
2014,KOR,PLW,2
2014,KOR,QAT,2
2014,KOR,RUS,14
2014,KOR,SAU,1
2014,KOR,SGP,5
2014,KOR,THA,21
2014,KOR,TWN,18
2014,KOR,USA,39
2014,KOR,UZB,3
2014,KOR,VNM,13
2014,KWT,AFG,1
2014,KWT,ARE,11
2014,KWT,BGD,3
2014,KWT,BHR,4
2014,KWT,DEU,2
2014,KWT,EGY,16
2014,KWT,ETH,3
2014,KWT,GBR,3
2014,KWT,IND,9
2014,KWT,IRN,11
2014,KWT,IRQ,2
2014,KWT,ITA,2
2014,KWT,JOR,3
2014,KWT,LBN,3
2014,KWT,LKA,3
2014,KWT,MYS,1
2014,KWT,NLD,3
2014,KWT,OMN,2
2014,KWT,PAK,6
2014,KWT,QAT,3
2014,KWT,SAU,18
2014,KWT,THA,1
2014,KWT,TUN,1
2014,KWT,USA,2
2014,KWT,YEM,1
2014,LAO,CHN,5
2014,LAO,KHM,5
2014,LAO,KOR,2
2014,LAO,MYS,1
2014,LAO,SGP,1
2014,LAO,THA,10
2014,LAO,VNM,6
2014,LBN,ARE,6
2014,LBN,ARM,1
2014,LBN,BEL,1
2014,LBN,BHR,1
2014,LBN,BLR,1
2014,LBN,CHE,1
2014,LBN,CYP,2
2014,LBN,DEU,3
2014,LBN,DZA,1
2014,LBN,EGY,3
2014,LBN,ETH,1
2014,LBN,FRA,2
2014,LBN,GBR,2
2014,LBN,GHA,1
2014,LBN,GRC,1
2014,LBN,IRN,2
2014,LBN,IRQ,5
2014,LBN,ITA,4
2014,LBN,JOR,3
2014,LBN,KWT,3
2014,LBN,MAR,1
2014,LBN,NGA,2
2014,LBN,OMN,1
2014,LBN,QAT,2
2014,LBN,ROU,2
2014,LBN,RUS,2
2014,LBN,SAU,7
2014,LBN,TUN,2
2014,LBN,YEM,1
2014,LBR,BEL,3
2014,LBR,CIV,1
2014,LBR,GHA,5
2014,LBR,MAR,1
2014,LBR,NGA,1
2014,LBR,SLE,7
2014,LBY,ARE,1
2014,LBY,DZA,2
2014,LBY,EGY,10
2014,LBY,ESP,1
2014,LBY,GBR,3
2014,LBY,ITA,2
2014,LBY,JOR,6
2014,LBY,MAR,5
2014,LBY,MLT,3
2014,LBY,SAU,2
2014,LBY,TUN,22
2014,LCA,ATG,2
2014,LCA,BRB,2
2014,LCA,CAN,2
2014,LCA,DMA,1
2014,LCA,GBR,3
2014,LCA,GRD,3
2014,LCA,MTQ,5
2014,LCA,TTO,4
2014,LCA,USA,7
2014,LCA,VCT,1
2014,LKA,ARE,12
2014,LKA,BGD,2
2014,LKA,BHR,2
2014,LKA,CHN,5
2014,LKA,DEU,1
2014,LKA,FRA,1
2014,LKA,GBR,1
2014,LKA,IDN,2
2014,LKA,IND,22
2014,LKA,ITA,3
2014,LKA,JPN,1
2014,LKA,KOR,1
2014,LKA,KWT,3
2014,LKA,MDV,11
2014,LKA,MYS,4
2014,LKA,OMN,3
2014,LKA,PAK,2
2014,LKA,QAT,2
2014,LKA,RUS,1
2014,LKA,SAU,11
2014,LKA,SGP,5
2014,LKA,SYC,2
2014,LKA,THA,4
2014,LSO,ZAF,1
2014,LTU,AUT,1
2014,LTU,BEL,5
2014,LTU,BLR,1
2014,LTU,CYP,1
2014,LTU,CZE,1
2014,LTU,DEU,7
2014,LTU,DNK,3
2014,LTU,ESP,4
2014,LTU,EST,3
2014,LTU,FIN,2
2014,LTU,FRA,3
2014,LTU,GBR,10
2014,LTU,GEO,1
2014,LTU,GRC,4
2014,LTU,IRL,4
2014,LTU,ISR,1
2014,LTU,ITA,7
2014,LTU,LVA,2
2014,LTU,MLT,1
2014,LTU,NLD,1
2014,LTU,NOR,8
2014,LTU,POL,1
2014,LTU,RUS,4
2014,LTU,SWE,2
2014,LTU,UKR,2
2014,LUX,AUT,2
2014,LUX,BGR,1
2014,LUX,CHE,2
2014,LUX,CPV,1
2014,LUX,DEU,9
2014,LUX,DNK,2
2014,LUX,ESP,12
2014,LUX,FRA,7
2014,LUX,GBR,4
2014,LUX,GRC,4
2014,LUX,HRV,1
2014,LUX,IRL,1
2014,LUX,ITA,8
2014,LUX,MAR,2
2014,LUX,MLT,1
2014,LUX,NLD,1
2014,LUX,PRT,7
2014,LUX,SWE,1
2014,LUX,TUN,1
2014,LVA,AUT,2
2014,LVA,AZE,2
2014,LVA,BEL,2
2014,LVA,BLR,2
2014,LVA,CHE,1
2014,LVA,CYP,1
2014,LVA,CZE,2
2014,LVA,DEU,14
2014,LVA,DNK,4
2014,LVA,ESP,3
2014,LVA,EST,1
2014,LVA,FIN,3
2014,LVA,FRA,3
2014,LVA,GBR,7
2014,LVA,GEO,2
2014,LVA,GRC,2
2014,LVA,HUN,1
2014,LVA,IRL,1
2014,LVA,ISR,1
2014,LVA,ITA,9
2014,LVA,LTU,2
2014,LVA,MDA,1
2014,LVA,MLT,1
2014,LVA,NLD,3
2014,LVA,NOR,10
2014,LVA,POL,2
2014,LVA,RUS,8
2014,LVA,SWE,4
2014,LVA,UKR,2
2014,LVA,USA,1
2014,LVA,UZB,2
2014,MAC,CHN,46
2014,MAC,JPN,6
2014,MAC,KOR,6
2014,MAC,MYS,1
2014,MAC,PHL,5
2014,MAC,SGP,1
2014,MAC,THA,4
2014,MAC,TWN,8
2014,MAC,VNM,2
2014,MAR,AGO,1
2014,MAR,ARE,4
2014,MAR,BEL,21
2014,MAR,BEN,1
2014,MAR,BFA,1
2014,MAR,BRA,1
2014,MAR,CAN,1
2014,MAR,CHE,5
2014,MAR,CIV,1
2014,MAR,CMR,2
2014,MAR,CPV,1
2014,MAR,DEU,21
2014,MAR,DNK,1
2014,MAR,DZA,3
2014,MAR,EGY,2
2014,MAR,ESH,4
2014,MAR,ESP,39
2014,MAR,FRA,80
2014,MAR,GAB,1
2014,MAR,GBR,26
2014,MAR,GIN,1
2014,MAR,GMB,1
2014,MAR,GNB,1
2014,MAR,GNQ,1
2014,MAR,IRL,1
2014,MAR,ITA,17
2014,MAR,LBN,1
2014,MAR,LBR,1
2014,MAR,LBY,5
2014,MAR,LUX,2
2014,MAR,MLI,1
2014,MAR,MRT,3
2014,MAR,NER,1
2014,MAR,NLD,11
2014,MAR,NOR,1
2014,MAR,PRT,4
2014,MAR,QAT,1
2014,MAR,RUS,2
2014,MAR,SAU,4
2014,MAR,SEN,1
2014,MAR,SLE,1
2014,MAR,SWE,1
2014,MAR,TGO,1
2014,MAR,TUN,2
2014,MAR,USA,1
2014,MDA,ARE,1
2014,MDA,AUT,1
2014,MDA,CYP,1
2014,MDA,DEU,2
2014,MDA,FRA,1
2014,MDA,GBR,1
2014,MDA,GRC,1
2014,MDA,IRL,1
2014,MDA,ITA,12
2014,MDA,LVA,1
2014,MDA,PRT,1
2014,MDA,ROU,3
2014,MDA,RUS,5
2014,MDA,UKR,1
2014,MDG,COM,1
2014,MDG,FRA,5
2014,MDG,KEN,1
2014,MDG,MUS,2
2014,MDG,MYT,5
2014,MDG,REU,7
2014,MDG,THA,2
2014,MDG,ZAF,2
2014,MDV,ARE,4
2014,MDV,CHN,4
2014,MDV,DEU,1
2014,MDV,GBR,1
2014,MDV,HKG,2
2014,MDV,IND,5
2014,MDV,ITA,1
2014,MDV,LKA,13
2014,MDV,MYS,1
2014,MDV,OMN,1
2014,MDV,QAT,1
2014,MDV,RUS,2
2014,MDV,SGP,2
2014,MDV,THA,1
2014,MEX,ARG,2
2014,MEX,BLZ,2
2014,MEX,BRA,2
2014,MEX,CAN,30
2014,MEX,CHL,3
2014,MEX,CHN,1
2014,MEX,COL,6
2014,MEX,CRI,3
2014,MEX,CUB,5
2014,MEX,DEU,4
2014,MEX,ECU,1
2014,MEX,ESP,8
2014,MEX,FRA,4
2014,MEX,GBR,12
2014,MEX,GTM,3
2014,MEX,HND,1
2014,MEX,ITA,3
2014,MEX,JPN,2
2014,MEX,NLD,2
2014,MEX,PAN,8
2014,MEX,PER,4
2014,MEX,RUS,1
2014,MEX,SLV,3
2014,MEX,USA,373
2014,MEX,VEN,1
2014,MHL,FSM,2
2014,MHL,KIR,1
2014,MHL,NRU,1
2014,MHL,USA,1
2014,MKD,ARE,1
2014,MKD,AUT,1
2014,MKD,BEL,1
2014,MKD,CHE,2
2014,MKD,DEU,5
2014,MKD,GBR,1
2014,MKD,HRV,1
2014,MKD,ITA,3
2014,MKD,NLD,1
2014,MKD,SRB,1
2014,MKD,SVN,1
2014,MKD,SWE,3
2014,MLI,BEN,3
2014,MLI,BFA,3
2014,MLI,CIV,3
2014,MLI,DZA,1
2014,MLI,ETH,2
2014,MLI,FRA,2
2014,MLI,GIN,2
2014,MLI,KEN,1
2014,MLI,MAR,1
2014,MLI,MRT,1
2014,MLI,NGA,1
2014,MLI,PRT,1
2014,MLI,SEN,5
2014,MLI,TGO,1
2014,MLI,TUN,1
2014,MLT,AUT,4
2014,MLT,BEL,2
2014,MLT,CHE,3
2014,MLT,CYP,2
2014,MLT,CZE,2
2014,MLT,DEU,8
2014,MLT,DNK,2
2014,MLT,DZA,1
2014,MLT,ESP,4
2014,MLT,FRA,11
2014,MLT,GBR,28
2014,MLT,GRC,1
2014,MLT,HUN,2
2014,MLT,IRL,1
2014,MLT,ITA,15
2014,MLT,LBY,4
2014,MLT,LTU,1
2014,MLT,LUX,1
2014,MLT,LVA,1
2014,MLT,NLD,3
2014,MLT,NOR,2
2014,MLT,POL,2
2014,MLT,RUS,4
2014,MLT,SWE,3
2014,MLT,TUN,2
2014,MMR,BGD,1
2014,MMR,CHN,8
2014,MMR,HKG,1
2014,MMR,IND,1
2014,MMR,JPN,1
2014,MMR,KHM,1
2014,MMR,KOR,3
2014,MMR,MYS,3
2014,MMR,QAT,1
2014,MMR,SGP,6
2014,MMR,THA,12
2014,MMR,TWN,1
2014,MMR,VNM,2
2014,MNE,AUT,2
2014,MNE,BEL,2
2014,MNE,CHE,1
2014,MNE,DEU,2
2014,MNE,FRA,2
2014,MNE,GBR,2
2014,MNE,ITA,2
2014,MNE,RUS,7
2014,MNE,SRB,4
2014,MNE,SVN,2
2014,MNG,CHN,4
2014,MNG,HKG,2
2014,MNG,JPN,1
2014,MNG,KGZ,1
2014,MNG,KOR,2
2014,MNG,RUS,2
2014,MNG,THA,1
2014,MNP,CHN,3
2014,MNP,GUM,2
2014,MNP,JPN,3
2014,MNP,KOR,2
2014,MOZ,AGO,1
2014,MOZ,ETH,1
2014,MOZ,KEN,4
2014,MOZ,PRT,1
2014,MOZ,TZA,1
2014,MOZ,ZAF,15
2014,MRT,ESP,3
2014,MRT,FRA,1
2014,MRT,GIN,1
2014,MRT,MAR,3
2014,MRT,MLI,1
2014,MRT,SEN,3
2014,MRT,TUN,1
2014,MTQ,BRB,1
2014,MTQ,CAN,1
2014,MTQ,CUB,1
2014,MTQ,DOM,2
2014,MTQ,FRA,4
2014,MTQ,GLP,4
2014,MTQ,GUF,2
2014,MTQ,LCA,4
2014,MTQ,PRI,2
2014,MTQ,USA,2
2014,MUS,ARE,2
2014,MUS,AUS,1
2014,MUS,CHN,2
2014,MUS,DEU,1
2014,MUS,FRA,3
2014,MUS,GBR,3
2014,MUS,HKG,1
2014,MUS,IND,6
2014,MUS,ITA,1
2014,MUS,KEN,2
2014,MUS,MDG,2
2014,MUS,MYS,2
2014,MUS,REU,7
2014,MUS,RUS,1
2014,MUS,SYC,1
2014,MUS,ZAF,5
2014,MWI,ETH,1
2014,MWI,KEN,4
2014,MWI,TZA,1
2014,MWI,ZAF,3
2014,MWI,ZMB,5
2014,MWI,ZWE,1
2014,MYS,ARE,7
2014,MYS,AUS,14
2014,MYS,BGD,6
2014,MYS,BRN,7
2014,MYS,CHN,29
2014,MYS,DEU,3
2014,MYS,FRA,3
2014,MYS,GBR,2
2014,MYS,HKG,11
2014,MYS,IDN,46
2014,MYS,IND,22
2014,MYS,IRN,2
2014,MYS,JPN,10
2014,MYS,KAZ,1
2014,MYS,KHM,4
2014,MYS,KOR,8
2014,MYS,KWT,1
2014,MYS,LAO,1
2014,MYS,LKA,4
2014,MYS,MAC,1
2014,MYS,MDV,1
2014,MYS,MMR,3
2014,MYS,MUS,2
2014,MYS,NLD,3
2014,MYS,NPL,3
2014,MYS,NZL,1
2014,MYS,OMN,2
2014,MYS,PAK,3
2014,MYS,PHL,9
2014,MYS,PRK,1
2014,MYS,QAT,2
2014,MYS,SAU,6
2014,MYS,SGP,39
2014,MYS,THA,33
2014,MYS,TWN,7
2014,MYS,UZB,2
2014,MYS,VNM,6
2014,MYT,COM,5
2014,MYT,MDG,7
2014,MYT,REU,2
2014,MYT,TZA,1
2014,NAM,AGO,3
2014,NAM,BWA,1
2014,NAM,DEU,1
2014,NAM,GHA,1
2014,NAM,ZAF,9
2014,NAM,ZMB,2
2014,NAM,ZWE,2
2014,NCL,AUS,4
2014,NCL,FJI,1
2014,NCL,JPN,2
2014,NCL,NZL,2
2014,NCL,PYF,1
2014,NCL,VUT,2
2014,NCL,WLF,1
2014,NER,BEN,1
2014,NER,BFA,8
2014,NER,DZA,1
2014,NER,ETH,1
2014,NER,FRA,3
2014,NER,MAR,1
2014,NER,NGA,1
2014,NER,TCD,1
2014,NFK,AUS,2
2014,NFK,NZL,1
2014,NGA,ARE,2
2014,NGA,BEN,3
2014,NGA,CIV,4
2014,NGA,CMR,2
2014,NGA,DEU,4
2014,NGA,EGY,3
2014,NGA,ESP,1
2014,NGA,ETH,3
2014,NGA,FRA,4
2014,NGA,GAB,1
2014,NGA,GBR,4
2014,NGA,GHA,6
2014,NGA,GNQ,2
2014,NGA,JOR,1
2014,NGA,KEN,1
2014,NGA,LBN,2
2014,NGA,LBR,1
2014,NGA,MAR,1
2014,NGA,MLI,1
2014,NGA,NER,1
2014,NGA,NLD,1
2014,NGA,QAT,1
2014,NGA,RWA,1
2014,NGA,SAU,1
2014,NGA,SDN,1
2014,NGA,SEN,1
2014,NGA,SLE,1
2014,NGA,TCD,2
2014,NGA,TGO,2
2014,NGA,USA,3
2014,NGA,ZAF,2
2014,NIC,CRI,4
2014,NIC,GTM,1
2014,NIC,PAN,2
2014,NIC,SLV,2
2014,NIC,USA,6
2014,NIU,NZL,1
2014,NLD,ABW,2
2014,NLD,AGO,1
2014,NLD,ARE,10
2014,NLD,ARG,1
2014,NLD,AUT,5
2014,NLD,BEL,1
2014,NLD,BGR,2
2014,NLD,BLR,1
2014,NLD,BRA,2
2014,NLD,CAN,10
2014,NLD,CHE,6
2014,NLD,CHN,13
2014,NLD,CPV,1
2014,NLD,CUB,3
2014,NLD,CYP,3
2014,NLD,CZE,5
2014,NLD,DEU,25
2014,NLD,DNK,11
2014,NLD,DOM,2
2014,NLD,ECU,2
2014,NLD,EGY,2
2014,NLD,ESP,68
2014,NLD,EST,2
2014,NLD,FIN,4
2014,NLD,FRA,34
2014,NLD,GBR,54
2014,NLD,GEO,2
2014,NLD,GGY,1
2014,NLD,GHA,1
2014,NLD,GRC,21
2014,NLD,HKG,2
2014,NLD,HRV,3
2014,NLD,HUN,4
2014,NLD,IND,3
2014,NLD,IRL,4
2014,NLD,IRN,1
2014,NLD,IRQ,1
2014,NLD,ISL,1
2014,NLD,ISR,4
2014,NLD,ITA,42
2014,NLD,JEY,1
2014,NLD,JOR,1
2014,NLD,JPN,3
2014,NLD,KAZ,2
2014,NLD,KEN,3
2014,NLD,KOR,2
2014,NLD,KWT,3
2014,NLD,LTU,1
2014,NLD,LUX,1
2014,NLD,LVA,3
2014,NLD,MAR,10
2014,NLD,MEX,1
2014,NLD,MKD,1
2014,NLD,MLT,3
2014,NLD,MYS,3
2014,NLD,NGA,1
2014,NLD,NOR,15
2014,NLD,PAN,2
2014,NLD,PER,2
2014,NLD,POL,9
2014,NLD,PRT,23
2014,NLD,QAT,3
2014,NLD,ROU,4
2014,NLD,RUS,4
2014,NLD,RWA,3
2014,NLD,SAU,3
2014,NLD,SGP,2
2014,NLD,SRB,3
2014,NLD,SUR,2
2014,NLD,SVN,1
2014,NLD,SWE,7
2014,NLD,THA,3
2014,NLD,TUN,1
2014,NLD,TWN,2
2014,NLD,TZA,3
2014,NLD,UKR,2
2014,NLD,USA,39
2014,NLD,ZAF,3
2014,NLD,ZWE,3
2014,NOR,AUT,2
2014,NOR,BEL,3
2014,NOR,BGR,1
2014,NOR,CHE,3
2014,NOR,CYP,1
2014,NOR,CZE,3
2014,NOR,DEU,26
2014,NOR,DNK,29
2014,NOR,ESP,52
2014,NOR,EST,6
2014,NOR,FIN,3
2014,NOR,FRA,15
2014,NOR,FRO,2
2014,NOR,GBR,42
2014,NOR,GRC,11
2014,NOR,HRV,9
2014,NOR,HUN,1
2014,NOR,IRL,3
2014,NOR,ISL,6
2014,NOR,ITA,14
2014,NOR,LTU,8
2014,NOR,LVA,10
2014,NOR,MAR,1
2014,NOR,MLT,2
2014,NOR,NLD,15
2014,NOR,PAK,1
2014,NOR,POL,31
2014,NOR,PRT,3
2014,NOR,QAT,1
2014,NOR,ROU,1
2014,NOR,RUS,4
2014,NOR,SRB,2
2014,NOR,SVK,1
2014,NOR,SWE,13
2014,NOR,THA,3
2014,NOR,UKR,1
2014,NOR,USA,5
2014,NPL,ARE,4
2014,NPL,BGD,4
2014,NPL,BTN,1
2014,NPL,CHN,4
2014,NPL,HKG,1
2014,NPL,IND,8
2014,NPL,KOR,1
2014,NPL,MYS,3
2014,NPL,OMN,1
2014,NPL,PAK,1
2014,NPL,QAT,2
2014,NPL,SGP,2
2014,NPL,THA,2
2014,NRU,AUS,1
2014,NRU,KIR,1
2014,NRU,MHL,1
2014,NZL,AUS,64
2014,NZL,CHL,2
2014,NZL,CHN,3
2014,NZL,COK,2
2014,NZL,FJI,3
2014,NZL,HKG,2
2014,NZL,JPN,3
2014,NZL,KOR,1
2014,NZL,MYS,1
2014,NZL,NCL,2
2014,NZL,PYF,4
2014,NZL,SGP,5
2014,NZL,THA,2
2014,NZL,TON,2
2014,NZL,USA,4
2014,NZL,VUT,2
2014,NZL,WSM,2
2014,OMN,ARE,20
2014,OMN,BGD,4
2014,OMN,BHR,3
2014,OMN,CHE,2
2014,OMN,DEU,2
2014,OMN,EGY,2
2014,OMN,ETH,2
2014,OMN,FRA,1
2014,OMN,GBR,1
2014,OMN,IND,24
2014,OMN,IRN,3
2014,OMN,ITA,1
2014,OMN,JOR,2
2014,OMN,KWT,2
2014,OMN,LBN,1
2014,OMN,LKA,3
2014,OMN,MDV,1
2014,OMN,MYS,2
2014,OMN,NPL,1
2014,OMN,PAK,14
2014,OMN,QAT,6
2014,OMN,SAU,7
2014,OMN,THA,1
2014,OMN,TZA,1
2014,PAK,AFG,4
2014,PAK,ARE,51
2014,PAK,BGD,1
2014,PAK,BHR,6
2014,PAK,CAN,3
2014,PAK,CHN,4
2014,PAK,DNK,1
2014,PAK,ESP,2
2014,PAK,FRA,1
2014,PAK,GBR,7
2014,PAK,IND,3
2014,PAK,IRN,3
2014,PAK,ITA,2
2014,PAK,KWT,6
2014,PAK,LKA,2
2014,PAK,MYS,3
2014,PAK,NOR,1
2014,PAK,NPL,1
2014,PAK,OMN,13
2014,PAK,QAT,6
2014,PAK,SAU,39
2014,PAK,THA,4
2014,PAN,ABW,1
2014,PAN,ARG,2
2014,PAN,BHS,1
2014,PAN,BOL,1
2014,PAN,BRA,7
2014,PAN,CAN,1
2014,PAN,CHL,1
2014,PAN,COL,10
2014,PAN,CRI,7
2014,PAN,CUB,2
2014,PAN,DOM,4
2014,PAN,ECU,3
2014,PAN,ESP,1
2014,PAN,FRA,1
2014,PAN,GTM,1
2014,PAN,HND,2
2014,PAN,HTI,2
2014,PAN,JAM,2
2014,PAN,MEX,8
2014,PAN,NIC,2
2014,PAN,NLD,2
2014,PAN,PER,2
2014,PAN,PRI,1
2014,PAN,PRY,1
2014,PAN,SLV,2
2014,PAN,TTO,2
2014,PAN,URY,1
2014,PAN,USA,30
2014,PAN,VEN,6
2014,PER,ARG,4
2014,PER,BOL,8
2014,PER,BRA,10
2014,PER,CAN,1
2014,PER,CHL,7
2014,PER,COL,4
2014,PER,CRI,1
2014,PER,CUB,2
2014,PER,DOM,2
2014,PER,ECU,6
2014,PER,ESP,3
2014,PER,FRA,2
2014,PER,MEX,4
2014,PER,NLD,2
2014,PER,PAN,2
2014,PER,PRY,1
2014,PER,SLV,1
2014,PER,URY,1
2014,PER,USA,21
2014,PER,VEN,2
2014,PHL,ARE,7
2014,PHL,AUS,4
2014,PHL,BHR,2
2014,PHL,BRN,2
2014,PHL,CAN,1
2014,PHL,CHN,13
2014,PHL,GBR,1
2014,PHL,GUM,2
2014,PHL,HKG,11
2014,PHL,IDN,5
2014,PHL,JPN,15
2014,PHL,KHM,1
2014,PHL,KOR,27
2014,PHL,MAC,5
2014,PHL,MYS,9
2014,PHL,PLW,1
2014,PHL,PNG,2
2014,PHL,QAT,3
2014,PHL,SAU,5
2014,PHL,SGP,17
2014,PHL,THA,6
2014,PHL,TWN,9
2014,PHL,USA,3
2014,PHL,VNM,4
2014,PLW,FSM,1
2014,PLW,GUM,1
2014,PLW,JPN,3
2014,PLW,KOR,2
2014,PLW,PHL,1
2014,PLW,TWN,2
2014,PNG,AUS,9
2014,PNG,FJI,1
2014,PNG,HKG,1
2014,PNG,IDN,1
2014,PNG,JPN,1
2014,PNG,PHL,2
2014,PNG,SGP,1
2014,PNG,SLB,1
2014,POL,ARE,2
2014,POL,ARM,1
2014,POL,AUT,4
