year,origin,destination,route_count
2010,FRA,HTI,1
2010,FRA,HUN,5
2010,FRA,IND,4
2010,FRA,IRL,23
2010,FRA,IRN,1
2010,FRA,ISL,4
2010,FRA,ISR,9
2010,FRA,ITA,149
2010,FRA,JEY,1
2010,FRA,JOR,2
2010,FRA,JPN,7
2010,FRA,KEN,2
2010,FRA,KOR,3
2010,FRA,LBN,2
2010,FRA,LBR,2
2010,FRA,LKA,1
2010,FRA,LTU,3
2010,FRA,LUX,7
2010,FRA,LVA,3
2010,FRA,MAR,79
2010,FRA,MDA,1
2010,FRA,MDG,3
2010,FRA,MEX,4
2010,FRA,MLI,2
2010,FRA,MLT,11
2010,FRA,MNE,2
2010,FRA,MTQ,4
2010,FRA,MUS,2
2010,FRA,MYS,3
2010,FRA,MYT,3
2010,FRA,NER,3
2010,FRA,NGA,4
2010,FRA,NLD,33
2010,FRA,NOR,15
2010,FRA,OMN,1
2010,FRA,PAK,2
2010,FRA,PAN,1
2010,FRA,PER,2
2010,FRA,POL,15
2010,FRA,PRI,1
2010,FRA,PRT,53
2010,FRA,QAT,1
2010,FRA,REU,5
2010,FRA,ROU,7
2010,FRA,RUS,11
2010,FRA,SAU,4
2010,FRA,SEN,3
2010,FRA,SGP,2
2010,FRA,SRB,4
2010,FRA,SVK,1
2010,FRA,SVN,2
2010,FRA,SWE,18
2010,FRA,TCD,1
2010,FRA,TGO,1
2010,FRA,THA,3
2010,FRA,TUN,45
2010,FRA,TUR,26
2010,FRA,TWN,1
2010,FRA,UKR,3
2010,FRA,USA,91
2010,FRA,UZB,2
2010,FRA,VEN,1
2010,FRA,VNM,6
2010,FRA,ZAF,2
2010,FRO,DNK,2
2010,FRO,NOR,2
2010,FSM,GUM,2
2010,FSM,MHL,2
2010,FSM,PLW,1
2010,GAB,BEN,3
2010,GAB,CIV,1
2010,GAB,CMR,4
2010,GAB,ETH,1
2010,GAB,FRA,1
2010,GAB,MAR,1
2010,GAB,NGA,2
2010,GAB,RWA,1
2010,GAB,TGO,1
2010,GAB,TUR,1
2010,GAB,ZAF,1
2010,GBR,AGO,1
2010,GBR,ALB,1
2010,GBR,ARE,21
2010,GBR,ARG,1
2010,GBR,ATG,3
2010,GBR,AUT,11
2010,GBR,AZE,2
2010,GBR,BEL,17
2010,GBR,BGD,2
2010,GBR,BGR,10
2010,GBR,BHR,4
2010,GBR,BHS,1
2010,GBR,BLR,1
2010,GBR,BMU,2
2010,GBR,BRA,3
2010,GBR,BRB,4
2010,GBR,CAN,42
2010,GBR,CHE,24
2010,GBR,CHN,11
2010,GBR,CUB,2
2010,GBR,CYP,55
2010,GBR,CZE,16
2010,GBR,DEU,103
2010,GBR,DNK,22
2010,GBR,DOM,3
2010,GBR,DZA,3
2010,GBR,EGY,33
2010,GBR,ESP,518
2010,GBR,EST,3
2010,GBR,ETH,1
2010,GBR,FIN,9
2010,GBR,FRA,158
2010,GBR,GGY,11
2010,GBR,GHA,2
2010,GBR,GIB,6
2010,GBR,GRC,105
2010,GBR,HKG,3
2010,GBR,HRV,35
2010,GBR,HUN,15
2010,GBR,IMN,10
2010,GBR,IND,17
2010,GBR,IRL,63
2010,GBR,IRN,1
2010,GBR,ISL,10
2010,GBR,ISR,6
2010,GBR,ITA,141
2010,GBR,JAM,4
2010,GBR,JEY,25
2010,GBR,JOR,2
2010,GBR,JPN,8
2010,GBR,KAZ,3
2010,GBR,KEN,3
2010,GBR,KOR,3
2010,GBR,KWT,3
2010,GBR,LBN,3
2010,GBR,LBY,3
2010,GBR,LCA,4
2010,GBR,LKA,1
2010,GBR,LTU,10
2010,GBR,LUX,4
2010,GBR,LVA,7
2010,GBR,MAR,26
2010,GBR,MDA,1
2010,GBR,MDV,1
2010,GBR,MEX,14
2010,GBR,MKD,1
2010,GBR,MLT,28
2010,GBR,MNE,2
2010,GBR,MUS,4
2010,GBR,MYS,2
2010,GBR,NGA,4
2010,GBR,NLD,53
2010,GBR,NOR,42
2010,GBR,OMN,1
2010,GBR,PAK,7
2010,GBR,PHL,1
2010,GBR,POL,67
2010,GBR,PRT,84
2010,GBR,QAT,4
2010,GBR,ROU,11
2010,GBR,RUS,8
2010,GBR,SAU,8
2010,GBR,SGP,4
2010,GBR,SLE,2
2010,GBR,SRB,3
2010,GBR,SVK,6
2010,GBR,SVN,2
2010,GBR,SWE,27
2010,GBR,THA,4
2010,GBR,TKM,2
2010,GBR,TTO,1
2010,GBR,TUN,22
2010,GBR,TUR,91
2010,GBR,UGA,2
2010,GBR,UKR,3
2010,GBR,USA,203
2010,GBR,UZB,1
2010,GBR,ZAF,8
2010,GEO,ARE,1
2010,GEO,AUT,2
2010,GEO,AZE,2
2010,GEO,BLR,3
2010,GEO,CHN,1
2010,GEO,DEU,1
2010,GEO,FRA,2
2010,GEO,GRC,1
2010,GEO,IRQ,2
2010,GEO,ISR,3
2010,GEO,ITA,1
2010,GEO,KAZ,2
2010,GEO,LTU,1
2010,GEO,LVA,2
2010,GEO,NLD,2
2010,GEO,POL,3
2010,GEO,RUS,4
2010,GEO,TUR,5
2010,GEO,UKR,7
2010,GGY,DEU,1
2010,GGY,FRA,1
2010,GGY,GBR,11
2010,GGY,JEY,4
2010,GGY,NLD,1
2010,GHA,ARE,1
2010,GHA,BEN,1
2010,GHA,BFA,1
2010,GHA,CIV,8
2010,GHA,DEU,1
2010,GHA,EGY,1
2010,GHA,ESP,1
2010,GHA,ETH,1
2010,GHA,GBR,2
2010,GHA,ITA,1
2010,GHA,KEN,1
2010,GHA,LBN,1
2010,GHA,LBR,5
2010,GHA,MAR,1
2010,GHA,NAM,1
2010,GHA,NGA,5
2010,GHA,NLD,1
2010,GHA,PRT,1
2010,GHA,SEN,3
2010,GHA,SLE,3
2010,GHA,TGO,1
2010,GHA,TUR,1
2010,GHA,USA,1
2010,GHA,ZAF,1
2010,GIB,GBR,6
2010,GIN,CIV,2
2010,GIN,FRA,1
2010,GIN,MAR,1
2010,GIN,MLI,2
2010,GIN,SEN,8
2010,GIN,TGO,1
2010,GLP,ATG,2
2010,GLP,CAN,1
2010,GLP,DMA,3
2010,GLP,DOM,3
2010,GLP,FRA,6
2010,GLP,HTI,2
2010,GLP,MTQ,5
2010,GLP,PRI,2
2010,GLP,USA,2
2010,GRC,ALB,2
2010,GRC,ARE,3
2010,GRC,ARM,1
2010,GRC,AUT,36
2010,GRC,BEL,18
2010,GRC,BGR,4
2010,GRC,CAN,2
2010,GRC,CHE,9
2010,GRC,CYP,11
2010,GRC,CZE,4
2010,GRC,DEU,166
2010,GRC,DNK,7
2010,GRC,EGY,4
2010,GRC,ESP,7
2010,GRC,EST,1
2010,GRC,FIN,2
2010,GRC,FRA,30
2010,GRC,GBR,95
2010,GRC,GEO,1
2010,GRC,HRV,2
2010,GRC,HUN,2
2010,GRC,IRL,3
2010,GRC,ISR,3
2010,GRC,ITA,24
2010,GRC,JOR,1
2010,GRC,LBN,1
2010,GRC,LTU,4
2010,GRC,LUX,4
2010,GRC,LVA,2
2010,GRC,MDA,1
2010,GRC,MLT,1
2010,GRC,NLD,21
2010,GRC,NOR,11
2010,GRC,POL,7
2010,GRC,QAT,2
2010,GRC,ROU,4
2010,GRC,RUS,28
2010,GRC,SRB,4
2010,GRC,SWE,10
2010,GRC,TUR,6
2010,GRC,UKR,5
2010,GRC,USA,3
2010,GRD,BRB,1
2010,GRD,CAN,2
2010,GRD,LCA,2
2010,GRD,TTO,3
2010,GRD,USA,4
2010,GRD,VCT,1
2010,GRD,VEN,1
2010,GRL,DNK,1
2010,GRL,ISL,2
2010,GTM,BLZ,2
2010,GTM,COL,1
2010,GTM,CRI,2
2010,GTM,HND,8
2010,GTM,MEX,3
2010,GTM,NIC,1
2010,GTM,PAN,1
2010,GTM,SLV,3
2010,GTM,USA,17
2010,GUF,BRA,1
2010,GUF,FRA,3
2010,GUF,MTQ,2
2010,GUF,SUR,1
2010,GUM,AUS,1
2010,GUM,FSM,2
2010,GUM,HKG,1
2010,GUM,JPN,19
2010,GUM,KOR,4
2010,GUM,MNP,2
2010,GUM,PHL,2
2010,GUM,PLW,1
2010,GUM,TWN,2
2010,GUM,USA,1
2010,GUY,BRB,1
2010,GUY,CAN,2
2010,GUY,JAM,1
2010,GUY,SUR,1
2010,GUY,TTO,1
2010,GUY,USA,2
2010,GUY,VEN,1
2010,HKG,ARE,5
2010,HKG,AUS,15
2010,HKG,BGD,3
2010,HKG,BRN,2
2010,HKG,CAN,4
2010,HKG,CHE,1
2010,HKG,CHN,116
2010,HKG,DEU,3
2010,HKG,ETH,1
2010,HKG,FIN,1
2010,HKG,FJI,2
2010,HKG,FRA,3
2010,HKG,GBR,3
2010,HKG,GUM,1
2010,HKG,IDN,10
2010,HKG,IND,14
2010,HKG,ISR,1
2010,HKG,ITA,2
2010,HKG,JPN,27
2010,HKG,KAZ,1
2010,HKG,KHM,2
2010,HKG,KOR,16
2010,HKG,MDV,2
2010,HKG,MMR,1
2010,HKG,MNG,2
2010,HKG,MUS,1
2010,HKG,MYS,11
2010,HKG,NLD,2
2010,HKG,NPL,1
2010,HKG,NZL,3
2010,HKG,PHL,11
2010,HKG,PNG,1
2010,HKG,QAT,2
2010,HKG,RUS,9
2010,HKG,SAU,1
2010,HKG,SGP,8
2010,HKG,THA,24
2010,HKG,TUR,1
2010,HKG,TWN,13
2010,HKG,USA,16
2010,HKG,VNM,10
2010,HKG,ZAF,2
2010,HND,BLZ,2
2010,HND,CRI,5
2010,HND,CYM,2
2010,HND,GTM,10
2010,HND,MEX,1
2010,HND,PAN,2
2010,HND,SLV,3
2010,HND,USA,19
2010,HRV,AUT,6
2010,HRV,BEL,5
2010,HRV,BIH,1
2010,HRV,CHE,8
2010,HRV,CZE,2
2010,HRV,DEU,55
2010,HRV,DNK,6
2010,HRV,ESP,5
2010,HRV,EST,1
2010,HRV,FIN,3
2010,HRV,FRA,12
2010,HRV,GBR,35
2010,HRV,GRC,2
2010,HRV,HUN,1
2010,HRV,IRL,3
2010,HRV,ITA,5
2010,HRV,LUX,1
2010,HRV,MKD,1
2010,HRV,NLD,3
2010,HRV,NOR,9
2010,HRV,POL,3
2010,HRV,RUS,2
2010,HRV,SRB,2
2010,HRV,SWE,9
2010,HRV,TUR,2
2010,HTI,CAN,1
2010,HTI,DOM,3
2010,HTI,GLP,2
2010,HTI,PAN,2
2010,HTI,TCA,3
2010,HTI,USA,13
2010,HUN,ARE,1
2010,HUN,AUT,1
2010,HUN,AZE,1
2010,HUN,BEL,3
2010,HUN,BLR,1
2010,HUN,CHE,2
2010,HUN,CYP,1
2010,HUN,CZE,2
2010,HUN,DEU,12
2010,HUN,DNK,3
2010,HUN,EGY,1
2010,HUN,ESP,5
2010,HUN,FIN,3
2010,HUN,FRA,5
2010,HUN,GBR,15
2010,HUN,GRC,2
2010,HUN,HRV,1
2010,HUN,IRL,2
2010,HUN,ISR,2
2010,HUN,ITA,11
2010,HUN,LVA,1
2010,HUN,MLT,2
2010,HUN,NLD,4
2010,HUN,NOR,1
2010,HUN,POL,2
2010,HUN,PRT,1
2010,HUN,QAT,1
2010,HUN,ROU,1
2010,HUN,RUS,4
2010,HUN,SRB,2
2010,HUN,SWE,4
2010,HUN,TUR,2
2010,HUN,UKR,1
2010,IDN,ARE,5
2010,IDN,AUS,26
2010,IDN,BRN,4
2010,IDN,CHN,13
2010,IDN,EGY,1
2010,IDN,HKG,10
2010,IDN,JPN,13
2010,IDN,KOR,6
2010,IDN,LKA,2
2010,IDN,MYS,46
2010,IDN,PHL,5
2010,IDN,PNG,1
2010,IDN,QAT,1
2010,IDN,SAU,7
2010,IDN,SGP,63
2010,IDN,THA,8
2010,IDN,TLS,1
2010,IDN,TWN,7
2010,IDN,VNM,1
2010,IMN,GBR,10
2010,IMN,IRL,1
2010,IND,AFG,7
2010,IND,ARE,88
2010,IND,AUS,2
2010,IND,AUT,2
2010,IND,BEL,5
2010,IND,BGD,12
2010,IND,BHR,8
2010,IND,BTN,3
2010,IND,CHE,4
2010,IND,CHN,6
2010,IND,DEU,12
2010,IND,EGY,2
2010,IND,ETH,4
2010,IND,FIN,1
2010,IND,FRA,4
2010,IND,GBR,17
2010,IND,HKG,14
2010,IND,IRN,2
2010,IND,ISR,1
2010,IND,ITA,2
2010,IND,JOR,2
2010,IND,JPN,5
2010,IND,KAZ,1
2010,IND,KEN,3
2010,IND,KOR,3
2010,IND,KWT,9
2010,IND,LKA,24
2010,IND,MDV,5
2010,IND,MMR,1
2010,IND,MUS,6
2010,IND,MYS,22
2010,IND,NLD,3
2010,IND,NPL,8
2010,IND,OMN,23
2010,IND,PAK,3
2010,IND,QAT,17
2010,IND,REU,1
2010,IND,RUS,2
2010,IND,SAU,39
2010,IND,SGP,37
2010,IND,THA,18
2010,IND,TJK,1
2010,IND,TKM,2
2010,IND,TUR,4
2010,IND,TWN,2
2010,IND,USA,5
2010,IND,UZB,2
2010,IND,YEM,2
2010,IND,ZAF,3
2010,IRL,ARE,4
2010,IRL,AUT,1
2010,IRL,BEL,3
2010,IRL,BGR,1
2010,IRL,CAN,3
2010,IRL,CHE,3
2010,IRL,CZE,2
2010,IRL,DEU,19
2010,IRL,DNK,3
2010,IRL,ESP,53
2010,IRL,FIN,1
2010,IRL,FRA,23
2010,IRL,GBR,63
2010,IRL,GRC,3
2010,IRL,HRV,3
2010,IRL,HUN,2
2010,IRL,IMN,1
2010,IRL,ITA,16
2010,IRL,JEY,2
2010,IRL,LTU,4
2010,IRL,LUX,1
2010,IRL,LVA,1
2010,IRL,MAR,1
2010,IRL,MDA,1
2010,IRL,MLT,1
2010,IRL,NLD,4
2010,IRL,NOR,3
2010,IRL,POL,15
2010,IRL,PRT,12
2010,IRL,ROU,2
2010,IRL,SVK,1
2010,IRL,SWE,2
2010,IRL,TUR,2
2010,IRL,USA,35
2010,IRN,AFG,5
2010,IRN,ARE,23
2010,IRN,ARM,1
2010,IRN,AUT,2
2010,IRN,AZE,3
2010,IRN,BHR,3
2010,IRN,BLR,1
2010,IRN,CHN,4
2010,IRN,DEU,5
2010,IRN,FRA,1
2010,IRN,GBR,1
2010,IRN,IND,2
2010,IRN,IRQ,4
2010,IRN,ITA,3
2010,IRN,KAZ,1
2010,IRN,KWT,11
2010,IRN,LBN,2
2010,IRN,MYS,2
2010,IRN,NLD,1
2010,IRN,OMN,3
2010,IRN,PAK,3
2010,IRN,QAT,5
2010,IRN,RUS,1
2010,IRN,SAU,12
2010,IRN,SWE,3
2010,IRN,THA,1
2010,IRN,TJK,3
2010,IRN,TUR,14
2010,IRN,UZB,1
2010,IRQ,ARE,15
2010,IRQ,AUT,1
2010,IRQ,BHR,2
2010,IRQ,DEU,5
2010,IRQ,EGY,2
2010,IRQ,GEO,2
2010,IRQ,IRN,4
2010,IRQ,JOR,9
2010,IRQ,KWT,2
2010,IRQ,LBN,5
2010,IRQ,NLD,1
2010,IRQ,QAT,5
2010,IRQ,SWE,7
2010,IRQ,TUR,16
2010,ISL,BEL,1
2010,ISL,CAN,2
2010,ISL,CHE,1
2010,ISL,DEU,4
2010,ISL,DNK,4
2010,ISL,ESP,2
2010,ISL,FIN,2
2010,ISL,FRA,4
2010,ISL,GBR,10
2010,ISL,GRL,2
2010,ISL,NLD,1
2010,ISL,NOR,5
2010,ISL,SWE,1
2010,ISL,USA,7
2010,ISR,AUT,3
2010,ISR,AZE,1
2010,ISR,BEL,2
2010,ISR,BGR,2
2010,ISR,BLR,1
2010,ISR,CAN,3
2010,ISR,CHE,5
2010,ISR,CHN,2
2010,ISR,CYP,3
2010,ISR,CZE,4
2010,ISR,DEU,12
2010,ISR,DNK,2
2010,ISR,EGY,1
2010,ISR,ESP,6
2010,ISR,ETH,1
2010,ISR,FIN,1
2010,ISR,FRA,10
2010,ISR,GBR,6
2010,ISR,GEO,3
2010,ISR,GRC,3
2010,ISR,HKG,1
2010,ISR,HUN,2
2010,ISR,IND,1
2010,ISR,ITA,9
2010,ISR,JOR,2
2010,ISR,KOR,1
2010,ISR,LTU,1
2010,ISR,LVA,1
2010,ISR,NLD,4
2010,ISR,POL,4
2010,ISR,ROU,5
2010,ISR,RUS,10
2010,ISR,SRB,1
2010,ISR,SWE,1
2010,ISR,THA,2
2010,ISR,TUR,3
2010,ISR,UKR,7
2010,ISR,USA,7
2010,ISR,UZB,1
2010,ISR,ZAF,1
2010,ITA,ALB,27
2010,ITA,ARE,8
2010,ITA,ARG,2
2010,ITA,ARM,1
2010,ITA,AUT,28
2010,ITA,AZE,4
2010,ITA,BEL,45
2010,ITA,BGD,1
2010,ITA,BGR,7
2010,ITA,BIH,1
2010,ITA,BLR,2
2010,ITA,BRA,4
2010,ITA,CAN,8
2010,ITA,CHE,38
2010,ITA,CHN,5
2010,ITA,CUB,3
2010,ITA,CYP,1
2010,ITA,CZE,19
2010,ITA,DEU,221
2010,ITA,DNK,21
2010,ITA,DOM,3
2010,ITA,DZA,4
2010,ITA,EGY,6
2010,ITA,ESP,120
2010,ITA,EST,1
2010,ITA,ETH,1
2010,ITA,FIN,5
2010,ITA,FRA,148
2010,ITA,GBR,141
2010,ITA,GEO,1
2010,ITA,GRC,25
2010,ITA,HKG,2
2010,ITA,HRV,5
2010,ITA,HUN,11
2010,ITA,IND,2
2010,ITA,IRL,16
2010,ITA,IRN,3
2010,ITA,ISR,9
2010,ITA,JOR,3
2010,ITA,JPN,4
2010,ITA,KOR,2
2010,ITA,KWT,2
2010,ITA,LBN,4
2010,ITA,LBY,2
2010,ITA,LKA,3
2010,ITA,LTU,7
2010,ITA,LUX,7
2010,ITA,LVA,9
2010,ITA,MAR,17
2010,ITA,MDA,12
2010,ITA,MEX,1
2010,ITA,MKD,3
2010,ITA,MLT,16
2010,ITA,MNE,2
2010,ITA,MUS,1
2010,ITA,NGA,1
2010,ITA,NLD,41
2010,ITA,NOR,14
2010,ITA,OMN,1
2010,ITA,PAK,1
2010,ITA,POL,29
2010,ITA,PRT,20
2010,ITA,QAT,4
2010,ITA,ROU,34
2010,ITA,RUS,34
2010,ITA,SAU,8
2010,ITA,SEN,1
2010,ITA,SGP,2
2010,ITA,SRB,6
2010,ITA,SVK,4
2010,ITA,SWE,19
2010,ITA,THA,2
2010,ITA,TUN,8
2010,ITA,TUR,12
2010,ITA,UKR,10
2010,ITA,USA,53
2010,ITA,UZB,2
2010,ITA,VEN,1
2010,JAM,ATG,1
2010,JAM,BHS,1
2010,JAM,BRB,1
2010,JAM,CAN,12
2010,JAM,CYM,2
2010,JAM,DEU,1
2010,JAM,DOM,1
2010,JAM,GBR,3
2010,JAM,GUY,1
2010,JAM,NLD,1
2010,JAM,PAN,3
2010,JAM,TCA,1
2010,JAM,TTO,1
2010,JAM,USA,41
2010,JEY,CHE,2
2010,JEY,DEU,4
2010,JEY,FRA,1
2010,JEY,GBR,25
2010,JEY,GGY,3
2010,JEY,IRL,2
2010,JEY,NLD,1
2010,JOR,ARE,9
2010,JOR,AUT,3
2010,JOR,BHR,2
2010,JOR,CAN,3
2010,JOR,CHE,2
2010,JOR,CYP,1
2010,JOR,DEU,7
2010,JOR,DZA,2
2010,JOR,EGY,5
2010,JOR,ESP,4
2010,JOR,FRA,2
2010,JOR,GBR,2
2010,JOR,GRC,1
2010,JOR,IND,2
2010,JOR,IRQ,8
2010,JOR,ISR,2
2010,JOR,ITA,3
2010,JOR,KWT,3
2010,JOR,LBN,3
2010,JOR,LBY,6
2010,JOR,NGA,1
2010,JOR,NLD,1
2010,JOR,OMN,2
2010,JOR,QAT,2
2010,JOR,ROU,2
2010,JOR,RUS,2
2010,JOR,SAU,11
2010,JOR,THA,2
2010,JOR,TUN,1
2010,JOR,TUR,3
2010,JOR,UKR,1
2010,JOR,USA,6
2010,JOR,YEM,5
2010,JPN,ARE,8
2010,JPN,AUS,15
2010,JPN,AUT,2
2010,JPN,CAN,10
2010,JPN,CHE,2
2010,JPN,CHN,140
2010,JPN,DEU,11
2010,JPN,DNK,1
2010,JPN,FIN,6
2010,JPN,FRA,7
2010,JPN,GBR,8
2010,JPN,GUM,19
2010,JPN,HKG,27
2010,JPN,IDN,13
2010,JPN,IND,5
2010,JPN,ITA,4
2010,JPN,KOR,104
2010,JPN,LKA,1
2010,JPN,MAC,6
2010,JPN,MEX,1
2010,JPN,MMR,1
2010,JPN,MNG,1
2010,JPN,MNP,3
2010,JPN,MYS,10
2010,JPN,NCL,2
2010,JPN,NLD,3
2010,JPN,NZL,3
2010,JPN,PHL,15
2010,JPN,PLW,2
2010,JPN,PNG,1
2010,JPN,PYF,2
2010,JPN,QAT,6
2010,JPN,RUS,9
2010,JPN,SGP,18
2010,JPN,THA,22
2010,JPN,TUR,4
2010,JPN,TWN,67
2010,JPN,USA,78
2010,JPN,UZB,1
2010,JPN,VNM,20
2010,KAZ,ARE,7
2010,KAZ,ARM,1
2010,KAZ,AUT,2
2010,KAZ,AZE,4
2010,KAZ,BLR,1
2010,KAZ,CHN,7
2010,KAZ,CZE,1
2010,KAZ,DEU,4
2010,KAZ,GBR,3
2010,KAZ,GEO,2
2010,KAZ,HKG,1
2010,KAZ,IND,1
2010,KAZ,IRN,1
2010,KAZ,KGZ,3
2010,KAZ,KOR,2
2010,KAZ,MYS,1
2010,KAZ,NLD,2
2010,KAZ,RUS,38
2010,KAZ,THA,1
2010,KAZ,TJK,3
2010,KAZ,TUR,7
2010,KAZ,UKR,4
2010,KAZ,UZB,4
2010,KAZ,VNM,1
2010,KEN,AGO,1
2010,KEN,ARE,9
2010,KEN,BEL,4
2010,KEN,BWA,1
2010,KEN,CHE,3
2010,KEN,CHN,2
2010,KEN,CIV,1
2010,KEN,CMR,2
2010,KEN,COM,1
2010,KEN,DEU,1
2010,KEN,DJI,2
2010,KEN,EGY,1
2010,KEN,ERI,1
2010,KEN,ETH,6
2010,KEN,FRA,2
2010,KEN,GBR,3
2010,KEN,GHA,1
2010,KEN,IND,3
2010,KEN,KOR,2
2010,KEN,MDG,1
2010,KEN,MLI,1
2010,KEN,MOZ,4
2010,KEN,MUS,2
2010,KEN,MWI,4
2010,KEN,MYT,3
2010,KEN,NGA,1
2010,KEN,NLD,3
2010,KEN,QAT,1
2010,KEN,RWA,5
2010,KEN,SAU,2
2010,KEN,SOM,7
2010,KEN,SYC,1
2010,KEN,THA,3
2010,KEN,TUR,3
2010,KEN,TZA,17
2010,KEN,UGA,3
2010,KEN,YEM,1
2010,KEN,ZAF,2
2010,KEN,ZMB,9
2010,KEN,ZWE,3
2010,KGZ,ARE,1
2010,KGZ,CHN,5
2010,KGZ,KAZ,3
2010,KGZ,MNG,1
2010,KGZ,RUS,51
2010,KGZ,TJK,2
2010,KGZ,TUR,5
2010,KGZ,UZB,2
2010,KHM,CHN,10
2010,KHM,HKG,2
2010,KHM,KOR,8
2010,KHM,LAO,5
2010,KHM,MMR,1
2010,KHM,MYS,4
2010,KHM,PHL,1
2010,KHM,SGP,9
2010,KHM,THA,8
2010,KHM,TWN,3
2010,KHM,VNM,14
2010,KIR,FJI,3
2010,KIR,MHL,1
2010,KIR,NRU,1
2010,KIR,USA,2
2010,KNA,ATG,4
2010,KNA,BHS,1
2010,KNA,PRI,4
2010,KNA,USA,2
2010,KOR,ARE,5
2010,KOR,AUS,5
2010,KOR,AUT,1
2010,KOR,CAN,4
2010,KOR,CHN,151
2010,KOR,CZE,2
2010,KOR,DEU,4
2010,KOR,ESP,1
2010,KOR,FIN,1
2010,KOR,FJI,1
2010,KOR,FRA,3
2010,KOR,GBR,3
2010,KOR,GUM,4
2010,KOR,HKG,16
2010,KOR,IDN,6
2010,KOR,IND,3
2010,KOR,ISR,1
2010,KOR,ITA,2
2010,KOR,JPN,105
2010,KOR,KAZ,2
2010,KOR,KEN,2
2010,KOR,KHM,8
2010,KOR,LAO,2
2010,KOR,LKA,1
2010,KOR,MAC,6
2010,KOR,MMR,3
2010,KOR,MNG,2
2010,KOR,MNP,2
2010,KOR,MYS,8
2010,KOR,NLD,2
2010,KOR,NPL,1
2010,KOR,NZL,1
2010,KOR,PHL,26
2010,KOR,PLW,2
2010,KOR,QAT,2
2010,KOR,RUS,14
2010,KOR,SAU,1
2010,KOR,SGP,5
2010,KOR,THA,21
2010,KOR,TUR,3
2010,KOR,TWN,18
2010,KOR,USA,39
2010,KOR,UZB,3
2010,KOR,VNM,13
2010,KWT,AFG,1
2010,KWT,ARE,11
2010,KWT,BGD,3
2010,KWT,BHR,4
2010,KWT,DEU,2
2010,KWT,EGY,16
2010,KWT,ETH,3
2010,KWT,GBR,3
2010,KWT,IND,9
2010,KWT,IRN,11
2010,KWT,IRQ,2
2010,KWT,ITA,2
2010,KWT,JOR,3
2010,KWT,LBN,3
2010,KWT,LKA,3
2010,KWT,MYS,1
2010,KWT,NLD,3
2010,KWT,OMN,2
2010,KWT,PAK,6
2010,KWT,QAT,3
2010,KWT,SAU,18
2010,KWT,THA,1
2010,KWT,TUN,1
2010,KWT,TUR,6
2010,KWT,USA,2
2010,KWT,YEM,1
2010,LAO,CHN,5
2010,LAO,KHM,5
2010,LAO,KOR,2
2010,LAO,MYS,1
2010,LAO,SGP,1
2010,LAO,THA,10
2010,LAO,VNM,6
2010,LBN,ARE,6
2010,LBN,ARM,1
2010,LBN,BEL,1
2010,LBN,BHR,1
2010,LBN,BLR,1
2010,LBN,CHE,1
2010,LBN,CYP,2
2010,LBN,DEU,3
2010,LBN,DZA,1
2010,LBN,EGY,3
2010,LBN,ETH,1
2010,LBN,FRA,2
2010,LBN,GBR,2
2010,LBN,GHA,1
2010,LBN,GRC,1
2010,LBN,IRN,2
2010,LBN,IRQ,5
2010,LBN,ITA,4
2010,LBN,JOR,3
2010,LBN,KWT,3
2010,LBN,MAR,1
2010,LBN,NGA,2
2010,LBN,OMN,1
2010,LBN,QAT,2
2010,LBN,ROU,2
2010,LBN,RUS,2
2010,LBN,SAU,7
2010,LBN,TUN,2
2010,LBN,TUR,3
2010,LBN,YEM,1
2010,LBR,BEL,3
2010,LBR,CIV,1
2010,LBR,GHA,5
2010,LBR,MAR,1
2010,LBR,NGA,1
2010,LBR,SLE,7
2010,LBY,ARE,1
2010,LBY,DZA,2
2010,LBY,EGY,10
2010,LBY,ESP,1
2010,LBY,GBR,3
2010,LBY,ITA,2
2010,LBY,JOR,6
2010,LBY,MAR,5
2010,LBY,MLT,3
2010,LBY,SAU,2
2010,LBY,TUN,22
2010,LBY,TUR,6
2010,LCA,ATG,2
2010,LCA,BRB,2
2010,LCA,CAN,2
2010,LCA,DMA,1
2010,LCA,GBR,3
2010,LCA,GRD,3
2010,LCA,MTQ,5
2010,LCA,TTO,4
2010,LCA,USA,7
2010,LCA,VCT,1
2010,LKA,ARE,12
2010,LKA,BGD,2
2010,LKA,BHR,2
2010,LKA,CHN,5
2010,LKA,DEU,1
2010,LKA,FRA,1
2010,LKA,GBR,1
2010,LKA,IDN,2
2010,LKA,IND,22
2010,LKA,ITA,3
2010,LKA,JPN,1
2010,LKA,KOR,1
2010,LKA,KWT,3
2010,LKA,MDV,11
2010,LKA,MYS,4
2010,LKA,OMN,3
2010,LKA,PAK,2
2010,LKA,QAT,2
2010,LKA,RUS,1
2010,LKA,SAU,11
2010,LKA,SGP,5
2010,LKA,SYC,2
2010,LKA,THA,4
2010,LTU,AUT,1
2010,LTU,BEL,5
2010,LTU,BLR,1
2010,LTU,CYP,1
2010,LTU,CZE,1
2010,LTU,DEU,7
2010,LTU,DNK,3
2010,LTU,ESP,4
2010,LTU,EST,3
2010,LTU,FIN,2
2010,LTU,FRA,3
2010,LTU,GBR,10
2010,LTU,GEO,1
2010,LTU,GRC,4
2010,LTU,IRL,4
2010,LTU,ISR,1
2010,LTU,ITA,7
2010,LTU,LVA,2
2010,LTU,MLT,1
2010,LTU,NLD,1
2010,LTU,NOR,8
