country,coub,fborn,sex,edu_lfs,edu_cen,number,reg_oecd_2000,reg_oecd_2010,reg_regions
CHE,FYUG-BIH,1,2,2,,11000,0,0,EURO
CHE,FYUG-BIH,1,2,3,,2000,0,0,EURO
CHE,FYUG-HRV,1,1,1,,5000,0,0,EURO
CHE,FYUG-HRV,1,1,2,,6000,0,0,EURO
CHE,FYUG-HRV,1,1,3,,2000,0,0,EURO
CHE,FYUG-HRV,1,2,1,,5000,0,0,EURO
CHE,FYUG-HRV,1,2,2,,9000,0,0,EURO
CHE,FYUG-HRV,1,2,3,,2000,0,0,EURO
CHE,FYUG-YUG,1,1,1,,44000,0,0,EURO
CHE,FYUG-YUG,1,1,2,,38000,0,0,EURO
CHE,FYUG-YUG,1,1,3,,8000,0,0,EURO
CHE,FYUG-YUG,1,2,1,,54000,0,0,EURO
CHE,FYUG-YUG,1,2,2,,21000,0,0,EURO
CHE,FYUG-YUG,1,2,3,,3000,0,0,EURO
CHE,GBR,1,1,1,,1000,1,1,EURO
CHE,GBR,1,1,2,,3000,1,1,EURO
CHE,GBR,1,1,3,,9000,1,1,EURO
CHE,GBR,1,2,1,,2000,1,1,EURO
CHE,GBR,1,2,2,,7000,1,1,EURO
CHE,GBR,1,2,3,,6000,1,1,EURO
CHE,ITA,1,1,1,,66000,1,1,EURO
CHE,ITA,1,1,2,,52000,1,1,EURO
CHE,ITA,1,1,3,,18000,1,1,EURO
CHE,ITA,1,2,1,,74000,1,1,EURO
CHE,ITA,1,2,2,,33000,1,1,EURO
CHE,ITA,1,2,3,,9000,1,1,EURO
CHE,OTH,1,1,1,,30000,99,99,UNK
CHE,OTH,1,1,2,,46000,99,99,UNK
CHE,OTH,1,1,3,,58000,99,99,UNK
CHE,OTH,1,1,99,,1000,99,99,UNK
CHE,OTH,1,2,1,,45000,99,99,UNK
CHE,OTH,1,2,2,,76000,99,99,UNK
CHE,OTH,1,2,3,,53000,99,99,UNK
CHE,OTH,1,2,99,,2000,99,99,UNK
CHE,PRT,1,1,1,,47000,1,1,EURO
CHE,PRT,1,1,2,,17000,1,1,EURO
CHE,PRT,1,1,3,,2000,1,1,EURO
CHE,PRT,1,2,1,,42000,1,1,EURO
CHE,PRT,1,2,2,,14000,1,1,EURO
CHE,PRT,1,2,3,,3000,1,1,EURO
CHE,SCAC,1,1,1,,3000,99,99,SCAC
CHE,SCAC,1,1,2,,3000,99,99,SCAC
CHE,SCAC,1,1,3,,5000,99,99,SCAC
CHE,SCAC,1,2,1,,4000,99,99,SCAC
CHE,SCAC,1,2,2,,6000,99,99,SCAC
CHE,SCAC,1,2,3,,3000,99,99,SCAC
CHE,TUR,1,1,1,,16000,1,1,EURO
CHE,TUR,1,1,2,,11000,1,1,EURO
CHE,TUR,1,1,3,,4000,1,1,EURO
CHE,TUR,1,2,1,,17000,1,1,EURO
CHE,TUR,1,2,2,,8000,1,1,EURO
CHE,TUR,1,2,3,,3000,1,1,EURO
CHE,USA,1,1,1,,2000,1,1,NOAM
CHE,USA,1,1,2,,1000,1,1,NOAM
CHE,USA,1,1,3,,6000,1,1,NOAM
CHE,USA,1,2,1,,2000,1,1,NOAM
CHE,USA,1,2,2,,3000,1,1,NOAM
CHE,USA,1,2,3,,8000,1,1,NOAM
CHL,ABW,1,2,3,,103,0,0,SCAC
CHL,ALB,1,1,3,,102,0,0,EURO
CHL,ARG,1,1,1,,2151,0,0,SCAC
CHL,ARG,1,1,2,,7099,0,0,SCAC
CHL,ARG,1,1,3,,3318,0,0,SCAC
CHL,ARG,1,1,99,,7,0,0,SCAC
CHL,ARG,1,2,1,,3748,0,0,SCAC
CHL,ARG,1,2,2,,11337,0,0,SCAC
CHL,ARG,1,2,3,,7212,0,0,SCAC
CHL,ARG,1,2,99,,236,0,0,SCAC
CHL,AUS,1,1,2,,257,1,1,OCEA
CHL,AUS,1,1,3,,457,1,1,OCEA
CHL,AUT,1,1,1,,98,1,1,EURO
CHL,AUT,1,1,2,,82,1,1,EURO
CHL,BEL,1,1,3,,194,1,1,EURO
CHL,BEL,1,2,3,,39,1,1,EURO
CHL,BGR,1,1,2,,23,0,0,EURO
CHL,BOL,1,1,1,,1474,0,0,SCAC
CHL,BOL,1,1,2,,1249,0,0,SCAC
CHL,BOL,1,1,3,,571,0,0,SCAC
CHL,BOL,1,2,1,,1749,0,0,SCAC
CHL,BOL,1,2,2,,2682,0,0,SCAC
CHL,BOL,1,2,3,,708,0,0,SCAC
CHL,BRA,1,1,1,,142,0,0,SCAC
CHL,BRA,1,1,2,,458,0,0,SCAC
CHL,BRA,1,1,3,,1521,0,0,SCAC
CHL,BRA,1,2,1,,440,0,0,SCAC
CHL,BRA,1,2,2,,831,0,0,SCAC
CHL,BRA,1,2,3,,627,0,0,SCAC
CHL,CAN,1,1,2,,67,1,1,NOAM
CHL,CAN,1,1,3,,391,1,1,NOAM
CHL,CAN,1,2,2,,67,1,1,NOAM
CHL,CAN,1,2,3,,12,1,1,NOAM
CHL,CHE,1,1,2,,289,1,1,EURO
CHL,CHE,1,1,3,,8,1,1,EURO
CHL,CHE,1,2,3,,216,1,1,EURO
CHL,CHL,0,1,1,,844626,0,1,SCAC
CHL,CHL,0,1,2,,1251848,0,1,SCAC
CHL,CHL,0,1,3,,762164,0,1,SCAC
CHL,CHL,0,1,99,,7858,0,1,SCAC
CHL,CHL,0,2,1,,1153235,0,1,SCAC
CHL,CHL,0,2,2,,1381987,0,1,SCAC
CHL,CHL,0,2,3,,731555,0,1,SCAC
CHL,CHL,0,2,99,,12191,0,1,SCAC
CHL,CHN,1,1,2,,94,0,0,ASIA
CHL,CHN,1,2,1,,11,0,0,ASIA
CHL,CHN,1,2,2,,249,0,0,ASIA
CHL,COL,1,1,3,,2014,0,0,SCAC
CHL,COL,1,2,1,,27,0,0,SCAC
CHL,COL,1,2,2,,218,0,0,SCAC
CHL,COL,1,2,3,,1232,0,0,SCAC
CHL,CRI,1,2,3,,155,0,0,SCAC
CHL,CSFR,1,2,3,,183,1,1,EURO
CHL,CSFR-SVK,1,1,3,,479,1,1,EURO
CHL,CSFR-SVK,1,2,3,,958,1,1,EURO
CHL,CUB,1,1,2,,15,0,0,SCAC
CHL,CUB,1,1,3,,751,0,0,SCAC
CHL,CUB,1,2,2,,218,0,0,SCAC
CHL,CUB,1,2,3,,841,0,0,SCAC
CHL,DEU,1,1,1,,15,1,1,EURO
CHL,DEU,1,1,2,,186,1,1,EURO
CHL,DEU,1,1,3,,1437,1,1,EURO
CHL,DEU,1,2,1,,9,1,1,EURO
CHL,DEU,1,2,2,,534,1,1,EURO
CHL,DEU,1,2,3,,524,1,1,EURO
CHL,DNK,1,1,3,,106,1,1,EURO
CHL,DNK,1,2,3,,146,1,1,EURO
CHL,ECU,1,1,1,,54,0,0,SCAC
CHL,ECU,1,1,2,,1204,0,0,SCAC
CHL,ECU,1,1,3,,1653,0,0,SCAC
CHL,ECU,1,2,1,,266,0,0,SCAC
CHL,ECU,1,2,2,,1722,0,0,SCAC
CHL,ECU,1,2,3,,1119,0,0,SCAC
CHL,EGY,1,1,3,,8,0,0,AFRI
CHL,ESP,1,1,1,,161,1,1,EURO
CHL,ESP,1,1,2,,1850,1,1,EURO
CHL,ESP,1,1,3,,2207,1,1,EURO
CHL,ESP,1,2,1,,373,1,1,EURO
CHL,ESP,1,2,2,,100,1,1,EURO
CHL,ESP,1,2,3,,2612,1,1,EURO
CHL,FIN,1,1,3,,7,1,1,EURO
CHL,FRA,1,1,3,,625,1,1,EURO
CHL,FRA,1,2,1,,798,1,1,EURO
CHL,FRA,1,2,2,,186,1,1,EURO
CHL,FRA,1,2,3,,1480,1,1,EURO
CHL,FYUG-HRV,1,1,2,,107,0,0,EURO
CHL,FYUG-HRV,1,1,3,,80,0,0,EURO
CHL,FYUG-HRV,1,2,1,,169,0,0,EURO
CHL,GBR,1,1,3,,73,1,1,EURO
CHL,GBR,1,2,3,,9,1,1,EURO
CHL,GRC,1,1,3,,31,1,1,EURO
CHL,IDN,1,1,3,,287,0,0,ASIA
CHL,IRQ,1,2,1,,65,0,0,ASIA
CHL,ISR,1,1,2,,12,0,1,ASIA
CHL,ISR,1,1,3,,345,0,1,ASIA
CHL,ISR,1,2,2,,9,0,1,ASIA
CHL,ISR,1,2,3,,140,0,1,ASIA
CHL,ITA,1,1,1,,20,1,1,EURO
CHL,ITA,1,1,2,,802,1,1,EURO
CHL,ITA,1,1,3,,903,1,1,EURO
CHL,ITA,1,1,99,,320,1,1,EURO
CHL,ITA,1,2,2,,498,1,1,EURO
CHL,ITA,1,2,3,,234,1,1,EURO
CHL,JAM,1,1,2,,192,0,0,SCAC
CHL,JPN,1,1,2,,75,1,1,ASIA
CHL,JPN,1,1,3,,69,1,1,ASIA
CHL,KOREA-SO,1,1,2,,308,1,1,ASIA
CHL,KOREA-SO,1,2,3,,877,1,1,ASIA
CHL,LBN,1,1,2,,39,0,0,ASIA
CHL,MEX,1,1,3,,454,1,1,SCAC
CHL,MEX,1,2,1,,56,1,1,SCAC
CHL,MEX,1,2,3,,1072,1,1,SCAC
CHL,NLD,1,1,3,,131,1,1,EURO
CHL,NLD,1,2,2,,22,1,1,EURO
CHL,NLD,1,2,3,,131,1,1,EURO
CHL,NOR,1,1,2,,41,1,1,EURO
CHL,NOR,1,2,2,,10,1,1,EURO
CHL,NZL,1,1,3,,174,1,1,OCEA
CHL,NZL,1,2,2,,12,1,1,OCEA
CHL,OTH,1,1,2,,661,99,99,UNK
CHL,OTH,1,2,2,,37,99,99,UNK
CHL,OTH,1,2,3,,106,99,99,UNK
CHL,PAN,1,2,3,,216,0,0,SCAC
CHL,PER,1,1,1,,1316,0,0,SCAC
CHL,PER,1,1,2,,7187,0,0,SCAC
CHL,PER,1,1,3,,6186,0,0,SCAC
CHL,PER,1,2,1,,3141,0,0,SCAC
CHL,PER,1,2,2,,13659,0,0,SCAC
CHL,PER,1,2,3,,6464,0,0,SCAC
CHL,POL,1,1,1,,14,1,1,EURO
CHL,PRT,1,1,2,,399,1,1,EURO
CHL,PRY,1,1,1,,98,0,0,SCAC
CHL,PRY,1,1,2,,351,0,0,SCAC
CHL,PRY,1,1,3,,465,0,0,SCAC
CHL,PRY,1,2,1,,107,0,0,SCAC
CHL,PRY,1,2,2,,209,0,0,SCAC
CHL,PRY,1,2,3,,155,0,0,SCAC
CHL,ROU,1,1,1,,400,0,0,EURO
CHL,ROU,1,2,2,,20,0,0,EURO
CHL,ROU,1,2,3,,334,0,0,EURO
CHL,SLV,1,1,3,,406,0,0,SCAC
CHL,SLV,1,2,3,,116,0,0,SCAC
CHL,SWE,1,1,1,,85,1,1,EURO
CHL,SWE,1,1,3,,312,1,1,EURO
CHL,SWE,1,2,2,,277,1,1,EURO
CHL,SYR,1,1,3,,240,0,0,ASIA
CHL,SYR,1,2,3,,240,0,0,ASIA
CHL,TWN,1,1,3,,103,0,0,ASIA
CHL,TWN,1,2,3,,103,0,0,ASIA
CHL,UNK,99,1,1,,968044,99,99,UNK
CHL,UNK,99,1,2,,1507521,99,99,UNK
CHL,UNK,99,1,3,,516941,99,99,UNK
CHL,UNK,99,1,99,,7223,99,99,UNK
CHL,UNK,99,2,1,,992780,99,99,UNK
CHL,UNK,99,2,2,,1533335,99,99,UNK
CHL,UNK,99,2,3,,571851,99,99,UNK
CHL,UNK,99,2,99,,7468,99,99,UNK
CHL,URY,1,1,2,,944,0,0,SCAC
CHL,URY,1,1,3,,277,0,0,SCAC
CHL,URY,1,2,1,,44,0,0,SCAC
CHL,URY,1,2,2,,296,0,0,SCAC
CHL,URY,1,2,3,,299,0,0,SCAC
CHL,USA,1,1,1,,324,1,1,NOAM
CHL,USA,1,1,2,,1166,1,1,NOAM
CHL,USA,1,1,3,,843,1,1,NOAM
CHL,USA,1,2,1,,11,1,1,NOAM
CHL,USA,1,2,2,,597,1,1,NOAM
CHL,USA,1,2,3,,451,1,1,NOAM
CHL,USSR-RUS,1,1,3,,134,0,0,EURO
CHL,USSR-UKR,1,2,2,,144,0,0,EURO
CHL,USSR-UKR,1,2,3,,144,0,0,EURO
CHL,VEN,1,1,1,,17,0,0,SCAC
CHL,VEN,1,1,2,,18,0,0,SCAC
CHL,VEN,1,1,3,,260,0,0,SCAC
CHL,VEN,1,2,1,,173,0,0,SCAC
CHL,VEN,1,2,2,,652,0,0,SCAC
CHL,VEN,1,2,3,,470,0,0,SCAC
CSFR-CZE,AFG,1,1,1,,15,0,0,ASIA
CSFR-CZE,AFG,1,1,2,,74,0,0,ASIA
CSFR-CZE,AFG,1,1,3,,101,0,0,ASIA
CSFR-CZE,AFG,1,1,99,,3,0,0,ASIA
CSFR-CZE,AFG,1,2,1,,24,0,0,ASIA
CSFR-CZE,AFG,1,2,2,,38,0,0,ASIA
CSFR-CZE,AFG,1,2,3,,33,0,0,ASIA
CSFR-CZE,AFG,1,2,99,,9,0,0,ASIA
CSFR-CZE,AGO,1,1,1,,5,0,0,AFRI
CSFR-CZE,AGO,1,1,2,,80,0,0,AFRI
CSFR-CZE,AGO,1,1,3,,60,0,0,AFRI
CSFR-CZE,AGO,1,2,2,,14,0,0,AFRI
CSFR-CZE,AGO,1,2,3,,3,0,0,AFRI
CSFR-CZE,ALB,1,1,1,,8,0,0,EURO
CSFR-CZE,ALB,1,1,2,,35,0,0,EURO
CSFR-CZE,ALB,1,1,3,,26,0,0,EURO
CSFR-CZE,ALB,1,1,99,,1,0,0,EURO
CSFR-CZE,ALB,1,2,1,,85,0,0,EURO
CSFR-CZE,ALB,1,2,2,,26,0,0,EURO
CSFR-CZE,ALB,1,2,3,,24,0,0,EURO
CSFR-CZE,ARG,1,1,2,,52,0,0,SCAC
CSFR-CZE,AUS,1,1,1,,9,1,1,OCEA
CSFR-CZE,AUS,1,1,2,,26,1,1,OCEA
CSFR-CZE,AUS,1,1,3,,49,1,1,OCEA
CSFR-CZE,AUS,1,1,99,,2,1,1,OCEA
CSFR-CZE,AUS,1,2,1,,6,1,1,OCEA
CSFR-CZE,AUS,1,2,2,,18,1,1,OCEA
CSFR-CZE,AUS,1,2,3,,32,1,1,OCEA
CSFR-CZE,AUS,1,2,99,,2,1,1,OCEA
CSFR-CZE,AUT,1,1,1,,210,1,1,EURO
CSFR-CZE,AUT,1,1,2,,1515,1,1,EURO
CSFR-CZE,AUT,1,1,3,,252,1,1,EURO
CSFR-CZE,AUT,1,1,99,,8,1,1,EURO
CSFR-CZE,AUT,1,2,1,,368,1,1,EURO
CSFR-CZE,AUT,1,2,2,,1945,1,1,EURO
CSFR-CZE,AUT,1,2,3,,63,1,1,EURO
CSFR-CZE,BEL,1,1,1,,4,1,1,EURO
CSFR-CZE,BEL,1,1,2,,48,1,1,EURO
CSFR-CZE,BEL,1,1,3,,95,1,1,EURO
CSFR-CZE,BEL,1,1,99,,2,1,1,EURO
CSFR-CZE,BEL,1,2,1,,124,1,1,EURO
CSFR-CZE,BEL,1,2,2,,16,1,1,EURO
CSFR-CZE,BEL,1,2,3,,41,1,1,EURO
CSFR-CZE,BGR,1,1,1,,494,0,0,EURO
CSFR-CZE,BGR,1,1,2,,3277,0,0,EURO
CSFR-CZE,BGR,1,1,3,,554,0,0,EURO
CSFR-CZE,BGR,1,1,99,,25,0,0,EURO
CSFR-CZE,BGR,1,2,1,,448,0,0,EURO
CSFR-CZE,BGR,1,2,2,,562,0,0,EURO
CSFR-CZE,BGR,1,2,3,,617,0,0,EURO
CSFR-CZE,BGR,1,2,99,,17,0,0,EURO
CSFR-CZE,BRA,1,1,1,,6,0,0,SCAC
CSFR-CZE,BRA,1,1,2,,176,0,0,SCAC
CSFR-CZE,BRA,1,1,3,,22,0,0,SCAC
CSFR-CZE,BRA,1,2,1,,3,0,0,SCAC
CSFR-CZE,BRA,1,2,2,,18,0,0,SCAC
CSFR-CZE,BRA,1,2,3,,12,0,0,SCAC
CSFR-CZE,CAN,1,1,1,,4,1,1,NOAM
CSFR-CZE,CAN,1,1,2,,20,1,1,NOAM
CSFR-CZE,CAN,1,1,3,,128,1,1,NOAM
CSFR-CZE,CAN,1,1,99,,1,1,1,NOAM
CSFR-CZE,CAN,1,2,1,,7,1,1,NOAM
CSFR-CZE,CAN,1,2,2,,13,1,1,NOAM
CSFR-CZE,CAN,1,2,3,,90,1,1,NOAM
CSFR-CZE,CAN,1,2,99,,2,1,1,NOAM
CSFR-CZE,CHE,1,1,1,,12,1,1,EURO
CSFR-CZE,CHE,1,1,2,,58,1,1,EURO
CSFR-CZE,CHE,1,1,3,,72,1,1,EURO
CSFR-CZE,CHE,1,1,99,,5,1,1,EURO
CSFR-CZE,CHE,1,2,1,,10,1,1,EURO
CSFR-CZE,CHE,1,2,2,,43,1,1,EURO
CSFR-CZE,CHE,1,2,3,,29,1,1,EURO
CSFR-CZE,CHN,1,1,1,,1139,0,0,ASIA
CSFR-CZE,CHN,1,1,2,,674,0,0,ASIA
CSFR-CZE,CHN,1,1,3,,596,0,0,ASIA
CSFR-CZE,CHN,1,1,99,,68,0,0,ASIA
CSFR-CZE,CHN,1,2,1,,192,0,0,ASIA
CSFR-CZE,CHN,1,2,2,,511,0,0,ASIA
CSFR-CZE,CHN,1,2,3,,406,0,0,ASIA
CSFR-CZE,CHN,1,2,99,,43,0,0,ASIA
CSFR-CZE,COG,1,1,1,,4,0,0,AFRI
CSFR-CZE,COG,1,1,2,,11,0,0,AFRI
CSFR-CZE,COG,1,1,3,,24,0,0,AFRI
CSFR-CZE,COG,1,1,99,,2,0,0,AFRI
CSFR-CZE,COG,1,2,1,,4,0,0,AFRI
CSFR-CZE,COG,1,2,2,,5,0,0,AFRI
CSFR-CZE,COL,1,1,1,,2,0,0,SCAC
CSFR-CZE,COL,1,1,2,,24,0,0,SCAC
CSFR-CZE,COL,1,1,3,,27,0,0,SCAC
CSFR-CZE,COL,1,2,2,,14,0,0,SCAC
CSFR-CZE,COL,1,2,3,,23,0,0,SCAC
CSFR-CZE,CSFR-CZE,0,1,1,,586999,1,1,EURO
CSFR-CZE,CSFR-CZE,0,1,2,,3033315,1,1,EURO
CSFR-CZE,CSFR-CZE,0,1,3,,492262,1,1,EURO
CSFR-CZE,CSFR-CZE,0,1,99,,585,1,1,EURO
CSFR-CZE,CSFR-CZE,0,2,1,,1096516,1,1,EURO
CSFR-CZE,CSFR-CZE,0,2,2,,2920678,1,1,EURO
CSFR-CZE,CSFR-CZE,0,2,3,,386130,1,1,EURO
CSFR-CZE,CSFR-CZE,0,2,99,,592,1,1,EURO
CSFR-CZE,CSFR-SVK,1,1,1,,25959,1,1,EURO
CSFR-CZE,CSFR-SVK,1,1,2,,68929,1,1,EURO
CSFR-CZE,CSFR-SVK,1,1,3,,14711,1,1,EURO
CSFR-CZE,CSFR-SVK,1,1,99,,352,1,1,EURO
CSFR-CZE,CSFR-SVK,1,2,1,,51842,1,1,EURO
CSFR-CZE,CSFR-SVK,1,2,2,,55760,1,1,EURO
CSFR-CZE,CSFR-SVK,1,2,3,,7541,1,1,EURO
CSFR-CZE,CSFR-SVK,1,2,99,,239,1,1,EURO
CSFR-CZE,CUB,1,1,1,,45,0,0,SCAC
CSFR-CZE,CUB,1,1,2,,104,0,0,SCAC
CSFR-CZE,CUB,1,1,3,,24,0,0,SCAC
CSFR-CZE,CUB,1,1,99,,2,0,0,SCAC
CSFR-CZE,CUB,1,2,1,,6,0,0,SCAC
CSFR-CZE,CUB,1,2,2,,25,0,0,SCAC
CSFR-CZE,CUB,1,2,3,,14,0,0,SCAC
CSFR-CZE,CUB,1,2,99,,1,0,0,SCAC
CSFR-CZE,CYP,1,1,1,,2,0,0,EURO
CSFR-CZE,CYP,1,1,2,,11,0,0,EURO
CSFR-CZE,CYP,1,1,3,,9,0,0,EURO
CSFR-CZE,CYP,1,1,99,,1,0,0,EURO
CSFR-CZE,CYP,1,2,2,,4,0,0,EURO
CSFR-CZE,CYP,1,2,3,,1,0,0,EURO
CSFR-CZE,CYP,1,2,99,,1,0,0,EURO
CSFR-CZE,DEU,1,1,1,,686,1,1,EURO
CSFR-CZE,DEU,1,1,2,,4696,1,1,EURO
CSFR-CZE,DEU,1,1,3,,2961,1,1,EURO
CSFR-CZE,DEU,1,1,99,,29,1,1,EURO
CSFR-CZE,DEU,1,2,1,,3430,1,1,EURO
CSFR-CZE,DEU,1,2,2,,4137,1,1,EURO
CSFR-CZE,DEU,1,2,3,,941,1,1,EURO
CSFR-CZE,DEU,1,2,99,,28,1,1,EURO
CSFR-CZE,DNK,1,1,1,,13,1,1,EURO
CSFR-CZE,DNK,1,1,2,,36,1,1,EURO
CSFR-CZE,DNK,1,1,3,,204,1,1,EURO
CSFR-CZE,DNK,1,1,99,,2,1,1,EURO
CSFR-CZE,DNK,1,2,1,,122,1,1,EURO
CSFR-CZE,DNK,1,2,2,,14,1,1,EURO
CSFR-CZE,DNK,1,2,3,,19,1,1,EURO
CSFR-CZE,DZA,1,1,1,,27,0,0,AFRI
CSFR-CZE,DZA,1,1,2,,191,0,0,AFRI
CSFR-CZE,DZA,1,1,3,,122,0,0,AFRI
CSFR-CZE,DZA,1,1,99,,15,0,0,AFRI
CSFR-CZE,DZA,1,2,1,,2,0,0,AFRI
CSFR-CZE,DZA,1,2,2,,9,0,0,AFRI
CSFR-CZE,DZA,1,2,3,,11,0,0,AFRI
CSFR-CZE,EGY,1,1,1,,11,0,0,AFRI
CSFR-CZE,EGY,1,1,2,,24,0,0,AFRI
CSFR-CZE,EGY,1,1,3,,132,0,0,AFRI
CSFR-CZE,EGY,1,1,99,,2,0,0,AFRI
CSFR-CZE,EGY,1,2,1,,3,0,0,AFRI
CSFR-CZE,EGY,1,2,3,,16,0,0,AFRI
CSFR-CZE,ESP,1,1,1,,5,1,1,EURO
CSFR-CZE,ESP,1,1,2,,336,1,1,EURO
CSFR-CZE,ESP,1,1,3,,49,1,1,EURO
CSFR-CZE,ESP,1,2,1,,7,1,1,EURO
CSFR-CZE,ESP,1,2,2,,22,1,1,EURO
CSFR-CZE,ESP,1,2,3,,44,1,1,EURO
CSFR-CZE,ETH,1,1,2,,10,0,0,AFRI
CSFR-CZE,ETH,1,1,3,,33,0,0,AFRI
CSFR-CZE,ETH,1,1,99,,1,0,0,AFRI
CSFR-CZE,ETH,1,2,1,,1,0,0,AFRI
CSFR-CZE,ETH,1,2,2,,3,0,0,AFRI
CSFR-CZE,ETH,1,2,3,,2,0,0,AFRI
CSFR-CZE,EURO,1,1,2,,1496,99,99,EURO
CSFR-CZE,EURO,1,1,3,,138,99,99,EURO
CSFR-CZE,EURO,1,2,1,,706,99,99,EURO
CSFR-CZE,EURO,1,2,2,,140,99,99,EURO
CSFR-CZE,EURO,1,2,3,,351,99,99,EURO
CSFR-CZE,FIN,1,1,1,,2,1,1,EURO
CSFR-CZE,FIN,1,1,2,,15,1,1,EURO
CSFR-CZE,FIN,1,1,3,,24,1,1,EURO
CSFR-CZE,FIN,1,1,99,,1,1,1,EURO
CSFR-CZE,FIN,1,2,1,,2,1,1,EURO
CSFR-CZE,FIN,1,2,2,,19,1,1,EURO
CSFR-CZE,FIN,1,2,3,,28,1,1,EURO
CSFR-CZE,FIN,1,2,99,,1,1,1,EURO
CSFR-CZE,FRA,1,1,1,,234,1,1,EURO
CSFR-CZE,FRA,1,1,2,,614,1,1,EURO
CSFR-CZE,FRA,1,1,3,,862,1,1,EURO
CSFR-CZE,FRA,1,1,99,,19,1,1,EURO
CSFR-CZE,FRA,1,2,1,,542,1,1,EURO
CSFR-CZE,FRA,1,2,2,,840,1,1,EURO
CSFR-CZE,FRA,1,2,3,,284,1,1,EURO
CSFR-CZE,FRA,1,2,99,,19,1,1,EURO
CSFR-CZE,FYUG,1,1,2,,1440,0,0,EURO
CSFR-CZE,FYUG,1,1,3,,256,0,0,EURO
CSFR-CZE,FYUG,1,2,1,,753,0,0,EURO
CSFR-CZE,FYUG,1,2,2,,388,0,0,EURO
CSFR-CZE,FYUG-BIH,1,1,1,,112,0,0,EURO
CSFR-CZE,FYUG-BIH,1,1,2,,829,0,0,EURO
CSFR-CZE,FYUG-BIH,1,1,3,,321,0,0,EURO
CSFR-CZE,FYUG-BIH,1,1,99,,11,0,0,EURO
CSFR-CZE,FYUG-BIH,1,2,1,,93,0,0,EURO
CSFR-CZE,FYUG-BIH,1,2,2,,599,0,0,EURO
CSFR-CZE,FYUG-BIH,1,2,3,,397,0,0,EURO
CSFR-CZE,FYUG-BIH,1,2,99,,5,0,0,EURO
CSFR-CZE,FYUG-HRV,1,1,1,,309,0,0,EURO
CSFR-CZE,FYUG-HRV,1,1,2,,535,0,0,EURO
CSFR-CZE,FYUG-HRV,1,1,3,,368,0,0,EURO
CSFR-CZE,FYUG-HRV,1,1,99,,6,0,0,EURO
CSFR-CZE,FYUG-HRV,1,2,1,,344,0,0,EURO
CSFR-CZE,FYUG-HRV,1,2,2,,189,0,0,EURO
CSFR-CZE,FYUG-HRV,1,2,3,,127,0,0,EURO
CSFR-CZE,FYUG-HRV,1,2,99,,6,0,0,EURO
CSFR-CZE,FYUG-MKD,1,1,1,,126,0,0,EURO
CSFR-CZE,FYUG-MKD,1,1,2,,551,0,0,EURO
CSFR-CZE,FYUG-MKD,1,1,3,,109,0,0,EURO
CSFR-CZE,FYUG-MKD,1,1,99,,13,0,0,EURO
CSFR-CZE,FYUG-MKD,1,2,1,,41,0,0,EURO
CSFR-CZE,FYUG-MKD,1,2,2,,80,0,0,EURO
CSFR-CZE,FYUG-MKD,1,2,3,,25,0,0,EURO
CSFR-CZE,FYUG-MKD,1,2,99,,5,0,0,EURO
CSFR-CZE,FYUG-SVN,1,1,1,,4,0,1,EURO
CSFR-CZE,FYUG-SVN,1,1,2,,301,0,1,EURO
CSFR-CZE,FYUG-SVN,1,1,3,,30,0,1,EURO
CSFR-CZE,FYUG-SVN,1,2,1,,6,0,1,EURO
CSFR-CZE,FYUG-SVN,1,2,2,,162,0,1,EURO
CSFR-CZE,FYUG-SVN,1,2,3,,22,0,1,EURO
CSFR-CZE,FYUG-YUG,1,1,1,,233,0,0,EURO
CSFR-CZE,FYUG-YUG,1,1,2,,1481,0,0,EURO
CSFR-CZE,FYUG-YUG,1,1,3,,758,0,0,EURO
CSFR-CZE,FYUG-YUG,1,1,99,,34,0,0,EURO
CSFR-CZE,FYUG-YUG,1,2,1,,171,0,0,EURO
CSFR-CZE,FYUG-YUG,1,2,2,,474,0,0,EURO
CSFR-CZE,FYUG-YUG,1,2,3,,449,0,0,EURO
CSFR-CZE,FYUG-YUG,1,2,99,,25,0,0,EURO
CSFR-CZE,GBR,1,1,1,,30,1,1,EURO
CSFR-CZE,GBR,1,1,2,,250,1,1,EURO
CSFR-CZE,GBR,1,1,3,,1047,1,1,EURO
CSFR-CZE,GBR,1,1,99,,21,1,1,EURO
CSFR-CZE,GBR,1,2,1,,22,1,1,EURO
CSFR-CZE,GBR,1,2,2,,82,1,1,EURO
CSFR-CZE,GBR,1,2,3,,298,1,1,EURO
CSFR-CZE,GBR,1,2,99,,9,1,1,EURO
CSFR-CZE,GHA,1,1,1,,4,0,0,AFRI
CSFR-CZE,GHA,1,1,2,,21,0,0,AFRI
CSFR-CZE,GHA,1,1,3,,26,0,0,AFRI
CSFR-CZE,GHA,1,1,99,,2,0,0,AFRI
CSFR-CZE,GHA,1,2,1,,4,0,0,AFRI
CSFR-CZE,GHA,1,2,2,,7,0,0,AFRI
CSFR-CZE,GHA,1,2,3,,4,0,0,AFRI
CSFR-CZE,GRC,1,1,1,,193,1,1,EURO
CSFR-CZE,GRC,1,1,2,,1193,1,1,EURO
CSFR-CZE,GRC,1,1,3,,411,1,1,EURO
CSFR-CZE,GRC,1,1,99,,11,1,1,EURO
CSFR-CZE,GRC,1,2,1,,557,1,1,EURO
